K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
18.3	25.5	21.9	5.09117	38.2	0.955645	0.971154	0.0196852	0.00995369	0.9634	0.0109663	0.975939	0.237455	0.42484	0.151438	0.202131	0.331147	0.132501	0.35132	0.173294	0.231483	0.105072	0.106941	0.202388	0.0411458	102.6	82	51.069	58.9086	92.3	14.5664	129.1	0.0235633	2234.31	
14.5	26.2	20.35	8.27315	36.4	0.909274	0.975256	0.040345	0.00797326	0.942265	0.0466565	0.970149	0.209728	0.326001	0.162878	0.143957	0.267865	0.0822176	0.375539	0.154883	0.268757	0.090561	0.119027	0.21182	0.0805212	102.2	95.7	53.3662	43.8838	98.95	4.59619	115.6	0.0484321	3047.42	
21.7	25.4	23.55	2.6163	38.5	0.971976	0.971923	0.0106874	0.00923413	0.971949	3.72854e-05	0.975861	0.198685	0.267397	0.172652	0.203984	0.233041	0.0485868	0.290534	0.166128	0.184948	0.130865	0.137641	0.175538	0.0133075	238.6	187.5	194.869	174.111	213.05	36.1332	247.5	0.0079778	1463.66	
17.7	17.4	17.55	0.212132	28.8	0.947177	0.937051	0.021585	0.0148832	0.942114	0.00716026	0.955751	0.194832	0.551287	0.0868795	0.315569	0.373059	0.252052	0.303051	0.191141	0.183862	0.087095	0.0820381	0.187501	0.0051473	108.2	55.1	49.9862	57.1731	81.65	37.5474	110.6	0.0292668	3301.59	
22.3	25	23.65	1.90919	39.3	0.968145	0.970256	0.013299	0.0109422	0.969201	0.00149288	0.976174	0.132193	0.205656	0.118297	0.160603	0.168925	0.0519461	0.215535	0.126123	0.1411	0.118036	0.123685	0.133612	0.01059	332.7	292.3	400.234	416.594	312.5	28.5671	341	0.0139197	29654.6	
20.6	21.6	21.1	0.707107	37.2	0.959274	0.951795	0.0176991	0.0209898	0.955535	0.00528868	0.969014	0.117666	0.157311	0.0527781	0.0936093	0.137489	0.0280331	0.202785	0.112352	0.120096	0.0436183	0.0535521	0.116224	0.00547636	204.7	169.6	88.7857	78.1241	187.15	24.8194	208.7	0.0282542	972.879	
20.5	21.1	20.8	0.424264	35.1	0.965121	0.951667	0.0155022	0.0229822	0.958394	0.00951363	0.968701	0.216795	0.331119	0.0834011	0.200789	0.273957	0.080839	0.357538	0.21116	0.213767	0.0842195	0.0731605	0.212463	0.00184367	107.4	87	52.2966	55.1503	97.2	14.425	110.8	0.0225749	1219.5	
22.6	24.3	23.45	1.20208	37.1	0.975	0.969487	0.00318069	0.00854273	0.972244	0.00389815	0.974844	0.279415	0.33968	0.217306	0.209976	0.309547	0.042614	0.402675	0.265447	0.268735	0.208132	0.185414	0.267091	0.00232518	149.5	115.1	121.656	96.6879	132.3	24.3245	157.5	0.00595322	285.685	
14.2	18.4	16.3	2.96985	29.6	0.917742	0.943333	0.0200895	0.0176801	0.930538	0.0180959	0.962167	0.27726	0.409185	0.2521	0.270502	0.343223	0.0932845	0.275088	0.133051	0.174349	0.0861632	0.119572	0.1537	0.0292018	91.8	100.3	59.9589	135.327	96.05	6.01041	160.3	0.0607117	17358.4	
9.6	18.6	14.1	6.36396	23.4	0.813306	0.948077	0.109046	0.0121062	0.880692	0.0952971	0.935407	0.366237	0.500464	0.254701	0.183334	0.433351	0.0949132	0.517285	0.220921	0.423189	0.102822	0.181321	0.322055	0.143025	43.6	46.6	32.8133	32.5651	45.1	2.12132	55.9	0.0955753	870.573	
17.5	22.4	19.95	3.46482	35.5	0.949395	0.962308	0.0199009	0.0115337	0.955851	0.00913054	0.973474	0.353338	0.533737	0.193693	0.199233	0.443537	0.127561	0.49482	0.240181	0.320707	0.0916097	0.132383	0.280444	0.0569404	67.7	51.9	47.3452	35.4101	59.8	11.1723	82.6	0.0340471	864.627	
20.1	23.6	21.85	2.47487	36.4	0.961492	0.969103	0.0166918	0.00663289	0.965297	0.00538153	0.974687	0.232694	0.451945	0.178758	0.295815	0.342319	0.155034	0.361357	0.202149	0.253136	0.160654	0.2293	0.227642	0.0360534	131.1	102.3	78.2325	99.2304	116.7	20.3647	166.4	0.0181796	3225.25	
16.8	16.1	16.45	0.494975	22.3	0.945968	0.931795	0.0201568	0.0132933	0.938881	0.0100217	0.946322	0.494599	0.65164	0.175996	0.218349	0.57312	0.111045	0.63159	0.482857	0.461171	0.1797	0.163934	0.472014	0.015334	39.7	28.7	23.7349	19.511	34.2	7.77817	40.5	0.0172607	16.3823	
20.1	19.8	19.95	0.212132	32.7	0.962298	0.949744	0.0145711	0.0167574	0.956021	0.00887758	0.96651	0.292177	0.349419	0.230051	0.242147	0.320798	0.0404766	0.415478	0.248819	0.274745	0.174506	0.229602	0.261782	0.018332	123.4	99.8	89.4107	75.1366	111.6	16.6877	131.9	0.022889	1308.74	
10.6	24.6	17.6	9.89949	31.2	0.86996	0.966026	0.0359056	0.0124776	0.917993	0.0679289	0.956455	0.410254	0.407548	0.274768	0.213323	0.408901	0.00191314	0.475238	0.163535	0.390947	0.0930656	0.226314	0.277241	0.160804	46.4	77.1	43.8462	42.7823	61.75	21.7082	86	0.0665539	1927.29	
23	30.6	26.8	5.37401	48.8	0.975	0.984872	0.00835066	0.0047125	0.979936	0.00698041	0.98615	0.140295	0.161344	0.0433251	0.0714325	0.15082	0.0148834	0.245875	0.115274	0.156214	0.0455074	0.0676785	0.135744	0.0289488	184.7	231.5	83.824	113.036	208.1	33.0926	235.8	0.0113763	1285.1	
8.2	12.4	10.3	2.96985	14.6	0.799395	0.889615	0.0798926	0.0415144	0.844505	0.0637953	0.892254	0.478979	0.695251	0.281861	0.234752	0.587115	0.152927	0.651891	0.394637	0.575819	0.250829	0.271768	0.485228	0.128115	29.4	22.1	32.7217	19.5531	25.75	5.16188	32.4	0.0909932	154.362	
13.4	14.6	14	0.848528	19.2	0.917339	0.913846	0.0242495	0.0295262	0.915592	0.00246961	0.927778	0.422384	0.570355	0.225003	0.272745	0.49637	0.104631	0.584433	0.411754	0.44849	0.214635	0.227646	0.430122	0.0259757	42	35.1	26.6375	25.5449	38.55	4.87904	42.9	0.0263063	33.1349	
16.6	19.4	18	1.9799	29.3	0.944153	0.947692	0.0218605	0.0213059	0.945923	0.00250251	0.958412	0.31775	0.463645	0.214625	0.293766	0.390698	0.103163	0.465391	0.268917	0.320106	0.177115	0.198582	0.294511	0.0361964	90.6	71.2	76.7568	62.0963	80.9	13.7179	97.3	0.0252764	944.046	
17.1	16	16.55	0.777817	22.8	0.944355	0.924359	0.0153308	0.0375388	0.934357	0.0141392	0.940493	0.584537	0.637095	0.128277	0.189393	0.610816	0.037164	0.721896	0.541042	0.518298	0.0990472	0.16843	0.52967	0.0160824	29.9	25.7	9.26703	7.4692	27.8	2.96985	31.9	0.0153359	19.868	
19.5	24.3	21.9	3.39411	35.1	0.960887	0.968974	0.0180878	0.00828222	0.964931	0.00571856	0.9732	0.388632	0.518164	0.110481	0.146611	0.453398	0.091593	0.599255	0.336825	0.41769	0.0906845	0.103967	0.377257	0.0571805	52.4	49.8	14.3542	16.1713	51.1	1.83848	59.9	0.0158927	72.9687	
20	22.8	21.4	1.9799	35.6	0.961895	0.96141	0.0115408	0.0128837	0.961653	0.00034288	0.97097	0.134405	0.182882	0.070154	0.116136	0.158643	0.0342779	0.22734	0.128022	0.145937	0.0698032	0.0789092	0.136979	0.0126682	188.1	177.2	97.9982	110.933	182.65	7.70746	205	0.0190366	537.319	
18.6	14.4	16.5	2.96985	25.3	0.952218	0.909231	0.0184304	0.0405186	0.930724	0.0303964	0.940649	0.339498	0.421986	0.209532	0.313797	0.380742	0.0583281	0.433507	0.333066	0.251216	0.204716	0.158096	0.292141	0.0578763	75.4	58.5	44.1819	50.5904	66.95	11.9501	76.4	0.0259441	167.795	
16.8	17.3	17.05	0.353553	29.5	0.942742	0.928718	0.020521	0.02368	0.93573	0.00991646	0.955164	0.189796	0.21864	0.160345	0.108007	0.204218	0.0203965	0.259315	0.151771	0.157971	0.101063	0.108174	0.154871	0.00438402	121.4	92.4	66.8983	36.1546	106.9	20.5061	136.6	0.0414301	728.094	
11.8	15.7	13.75	2.75772	23.2	0.899798	0.931538	0.0198691	0.0153989	0.915668	0.0224436	0.945775	0.230737	0.620414	0.115992	0.25966	0.425576	0.275543	0.411478	0.212523	0.276476	0.113691	0.130546	0.244499	0.0452215	70.1	38.4	49.8051	42.3798	54.25	22.4153	76.1	0.058006	754.482	
17.8	21.8	19.8	2.82843	31.8	0.951411	0.960385	0.0147681	0.0159379	0.955898	0.0063451	0.965962	0.36881	0.456728	0.244882	0.209382	0.412769	0.0621674	0.510152	0.30695	0.359887	0.164996	0.169227	0.333418	0.0374325	72.8	63.3	52.3318	46.1183	68.05	6.71751	78.1	0.019553	218.515	
22.4	25.4	23.9	2.12132	41	0.973992	0.972949	0.00938216	0.0075352	0.97347	0.000737666	0.980203	0.153415	0.176976	0.092317	0.0701895	0.165196	0.0166604	0.250876	0.13805	0.157048	0.0609476	0.0685992	0.147549	0.0134332	190.9	170.6	104.575	82.6911	180.75	14.3543	197	0.0137432	1795.28	
8.4	17.7	13.05	6.57609	22.1	0.830645	0.938077	0.0537802	0.0202534	0.884361	0.0759657	0.937637	0.447683	0.552045	0.183588	0.185551	0.499864	0.073795	0.631466	0.254666	0.498917	0.125503	0.128137	0.376791	0.172711	21.6	36	13.335	19.0671	28.8	10.1823	38.1	0.0955962	87.4909	
22.9	22.1	22.5	0.565685	35.8	0.978024	0.958718	0.00852462	0.0169739	0.968371	0.0136516	0.971831	0.153334	0.205346	0.0636015	0.133381	0.17934	0.036778	0.235786	0.15237	0.147319	0.0641929	0.065576	0.149844	0.00357189	177.7	145.7	88.0657	90.0433	161.7	22.6274	179.7	0.00933243	548.734	
16.3	16.2	16.25	0.0707107	23.6	0.942339	0.933205	0.0206088	0.021567	0.937772	0.00645842	0.946518	0.442679	0.603251	0.298337	0.265542	0.522965	0.113542	0.544062	0.394977	0.393836	0.256649	0.255548	0.394407	0.000807224	56.5	33.5	38.3732	20.3702	45	16.2635	59.4	0.0193637	28.9631	
12.4	13.9	13.15	1.06066	18.2	0.910887	0.905897	0.0232181	0.0217168	0.908392	0.00352822	0.922261	0.503303	0.582185	0.260041	0.276589	0.542744	0.0557774	0.636051	0.451287	0.485043	0.237519	0.205079	0.468165	0.0238687	33.9	32.4	25.1195	24.856	33.15	1.06066	36.5	0.0301848	87.5872	
27.4	27.5	27.45	0.0707107	49	0.989315	0.97641	0.00546384	0.00631554	0.982862	0.00912469	0.985915	0.139269	0.150175	0.0553993	0.0591873	0.144722	0.00771136	0.232364	0.128092	0.131714	0.0462988	0.0560646	0.129903	0.00256084	224.2	202.7	82.2433	60.8916	213.45	15.2028	237.2	0.00764796	525.968	
11.1	8.2	9.65	2.05061	12.1	0.878427	0.822179	0.031765	0.0414334	0.850303	0.0397733	0.856182	0.857867	0.793939	0.125374	0.150154	0.825903	0.0452035	0.880832	0.80401	0.60759	0.115355	0.163915	0.7058	0.13889	12.3	9.7	3.40098	2.98329	11	1.83848	13.1	0.0209837	1.34879	
17.3	14.6	15.95	1.90919	21.5	0.955242	0.912436	0.00628998	0.0272571	0.933839	0.0302684	0.938772	0.590732	0.647537	0.218064	0.177939	0.619135	0.0401668	0.664628	0.5424	0.453642	0.179344	0.150945	0.498021	0.062761	34	23.8	18.1475	10.315	28.9	7.21249	35.7	0.0155732	9.24335	
10	7.5	8.75	1.76777	10.7	0.869758	0.731282	0.0331992	0.121082	0.80052	0.0979173	0.806768	0.832848	0.714871	0.0701719	0.157603	0.77386	0.0834228	0.843214	0.793869	0.605734	0.122207	0.16455	0.699802	0.133031	11.1	9.8	2.37814	2.48551	10.45	0.919239	11.8	0.0344485	0.327895	
21.5	21.9	21.7	0.282843	35.5	0.968952	0.959615	0.00997707	0.0155763	0.964283	0.00660171	0.97054	0.138406	0.248635	0.0633953	0.234111	0.193521	0.0779439	0.22213	0.137336	0.134566	0.0633158	0.0629329	0.135951	0.0019586	203.2	171.9	128.27	148.822	187.55	22.1324	205.6	0.0138734	1819.77	
17.3	13.5	15.4	2.68701	26.4	0.947379	0.91359	0.0207018	0.0256638	0.930484	0.0238926	0.954304	0.220568	0.478457	0.119804	0.342483	0.349512	0.182355	0.280889	0.183052	0.144412	0.0716182	0.0560477	0.163732	0.0273227	95.9	49.8	43.5315	36.9739	72.85	32.5976	103.7	0.0524704	1057.4	
24	23.5	23.75	0.353553	39.7	0.977823	0.963077	0.0127157	0.0168009	0.97045	0.0104268	0.974178	0.183576	0.266516	0.131761	0.204114	0.225046	0.0586477	0.267466	0.17228	0.15842	0.127532	0.0889481	0.16535	0.00980025	179.1	145.9	92.9557	105.179	162.5	23.4759	186.2	0.00932656	1819.72	
21.3	22.2	21.75	0.636396	42.9	0.969556	0.961667	0.010474	0.0108525	0.965612	0.00557892	0.981808	0.400281	0.331579	0.294833	0.199109	0.36593	0.0485795	0.192817	0.0929779	0.101612	0.0506106	0.0611494	0.0972951	0.00610539	126.6	160.8	136.354	221.176	143.7	24.1831	313.7	0.0332948	42975.7	
20	22.8	21.4	1.9799	33.7	0.966129	0.964359	0.0106174	0.0141581	0.965244	0.00125162	0.971557	0.390084	0.435744	0.145492	0.134677	0.412914	0.0322863	0.565991	0.343252	0.379779	0.124731	0.116137	0.361516	0.0258286	59.6	58.4	28.6636	25.988	59	0.848528	65.8	0.0130973	155.734	
17.6	22.7	20.15	3.60624	33.5	0.951411	0.965128	0.0156876	0.00714583	0.95827	0.00969932	0.970657	0.173072	0.245957	0.133772	0.16791	0.209515	0.0515373	0.254413	0.130487	0.177609	0.0714365	0.114892	0.154048	0.0333201	149.5	135.3	75.4398	80.1943	142.4	10.0409	166.2	0.0235905	1524.42	
17.1	23.6	20.35	4.59619	33.9	0.943145	0.963974	0.0249798	0.0193345	0.95356	0.0147285	0.970031	0.225229	0.327169	0.131571	0.230834	0.276199	0.072082	0.314216	0.158367	0.223563	0.0816062	0.107903	0.190965	0.0461008	102.9	95.7	75.3974	45.4949	99.3	5.09117	131.1	0.0309712	4776.01	
10.1	8.3	9.2	1.27279	11	0.884274	0.788077	0.0355891	0.0927105	0.836176	0.0680217	0.84331	0.883837	0.849054	0.118582	0.209837	0.866445	0.0245956	0.893383	0.825411	0.703646	0.136692	0.217517	0.764529	0.0861006	10.9	10	4.38305	6.28932	10.45	0.636396	12	0.0294696	2.2165	
13.5	12.8	13.15	0.494975	16.9	0.921976	0.897692	0.0227316	0.0333158	0.909834	0.017171	0.916393	0.743859	0.781816	0.162424	0.17278	0.762837	0.0268396	0.875585	0.71721	0.666805	0.163303	0.126697	0.692007	0.0356422	18.4	16.5	6.94742	6.72062	17.45	1.3435	19.2	0.0171672	8.15973	
15.5	12.4	13.95	2.19203	17.9	0.93629	0.884744	0.010719	0.0330552	0.910517	0.036449	0.916745	0.720363	0.842603	0.123904	0.160276	0.781483	0.0864366	0.817685	0.708533	0.571145	0.115017	0.146782	0.639839	0.097148	21.2	14.4	4.93964	4.78888	17.8	4.80833	21.5	0.0197845	3.95896	
19.4	24.7	22.05	3.74767	36.4	0.9625	0.969103	0.011609	0.0141149	0.965801	0.00466872	0.974374	0.24419	0.24338	0.207504	0.199597	0.243785	0.000572723	0.299656	0.166685	0.207824	0.161344	0.187052	0.187254	0.0290895	165.3	188	126.387	133.891	176.65	16.0513	203.9	0.016656	4993.5	
23.4	22.3	22.85	0.777817	37.7	0.976411	0.958333	0.0114069	0.0111316	0.967372	0.012783	0.972418	0.16009	0.176881	0.0522802	0.0791988	0.168485	0.0118731	0.236649	0.150381	0.137074	0.0593708	0.0314372	0.143728	0.00940945	155.6	146.1	39.3085	59.0263	150.85	6.71751	171.7	0.0124051	787.398	
20.3	24.9	22.6	3.25269	39.3	0.962903	0.969744	0.00970166	0.00833498	0.966323	0.00483687	0.976917	0.223227	0.293595	0.173369	0.219245	0.258411	0.0497578	0.316937	0.170979	0.208592	0.136872	0.15161	0.189786	0.026596	147.5	149.6	100.786	109.778	148.55	1.48492	173.9	0.0206402	9250.13	
19.6	22.9	21.25	2.33345	33.9	0.95746	0.966026	0.0198554	0.00692387	0.961743	0.00605705	0.97054	0.124848	0.253399	0.0976605	0.223344	0.189123	0.0908991	0.203406	0.123586	0.138429	0.0974221	0.0989933	0.131008	0.0104959	252.3	174.7	160.291	156.024	213.5	54.8715	255.3	0.0169485	4385.37	
11.9	18.5	15.2	4.6669	26.1	0.882661	0.945	0.0399603	0.0188466	0.913831	0.0440801	0.948396	0.292663	0.286794	0.213913	0.133822	0.289729	0.00414996	0.314744	0.143306	0.228378	0.0395068	0.0799963	0.185842	0.0601545	62.4	74.1	42.4426	31.1536	68.25	8.27315	88.8	0.0632177	2064.92	
21.3	21.9	21.6	0.424264	33.7	0.970968	0.961795	0.00790615	0.00588442	0.966381	0.0064862	0.972966	0.444619	0.553151	0.0838241	0.140758	0.498885	0.0767434	0.626783	0.399422	0.40614	0.0888037	0.0609862	0.402781	0.00474999	48.4	41.8	9.80023	14.5739	45.1	4.6669	54.1	0.0144836	99.7376	
20.4	23.2	21.8	1.9799	37.4	0.964516	0.963333	0.0116479	0.0162528	0.963925	0.000836363	0.975548	0.224056	0.441754	0.141689	0.235483	0.332905	0.153935	0.365167	0.199047	0.224712	0.116535	0.13078	0.21188	0.0181477	152.4	82.1	128.301	70.4863	117.25	49.7096	160.5	0.0236473	3270.77	
21.4	22.4	21.9	0.707107	34.6	0.967137	0.960256	0.0142894	0.00875808	0.963697	0.00486538	0.97187	0.198405	0.320752	0.0737816	0.207249	0.259579	0.0865129	0.307157	0.190493	0.200888	0.0688919	0.0760127	0.195691	0.00735038	120.1	98.3	43.8544	58.9841	109.2	15.4149	123.9	0.0174481	496.513	
11.1	22.6	16.85	8.13173	28.1	0.886089	0.960769	0.0305946	0.013824	0.923429	0.0528071	0.950782	0.255137	0.213845	0.258149	0.174514	0.234491	0.0291979	0.264595	0.111621	0.213259	0.113683	0.174265	0.16244	0.0718691	102.1	154.2	75.1317	81.7677	128.15	36.8403	154.6	0.0473404	1184.66	
11.4	16.6	14	3.67696	22.6	0.883468	0.930897	0.0331938	0.0264229	0.907183	0.0335379	0.938654	0.357121	0.548592	0.231931	0.227237	0.452856	0.13539	0.518191	0.278972	0.399995	0.168073	0.219373	0.339483	0.0855766	48.1	37.4	32.7463	24.1578	42.75	7.56604	54.1	0.0593727	110.161	
11.9	12.8	12.35	0.636396	16.9	0.884879	0.883333	0.0457922	0.0503984	0.884106	0.00109297	0.910485	0.710423	0.73905	0.108314	0.122843	0.724737	0.020242	0.836467	0.591214	0.646527	0.105203	0.136876	0.61887	0.0391118	16.6	16.7	6.75278	4.29599	16.65	0.0707107	19.4	0.0564132	12.2467	
6.8	20	13.4	9.33381	24.4	0.746573	0.94141	0.122437	0.0360348	0.843991	0.137771	0.922457	0.523053	0.206286	0.329096	0.119695	0.364669	0.223988	0.240842	0.0638508	0.205705	0.0300812	0.119963	0.134778	0.100306	45.4	135.5	88.9059	92.4172	90.45	63.7103	136	0.135869	4549.24	
18.4	17.8	18.1	0.424264	25	0.956452	0.930641	0.00693215	0.0299783	0.943546	0.0182508	0.948122	0.544049	0.678295	0.243414	0.158595	0.611172	0.0949261	0.682484	0.526971	0.484638	0.231017	0.175532	0.505804	0.029934	41	27.2	21.7051	10.5809	34.1	9.75807	42	0.0126629	3.50503	
24.1	24.5	24.3	0.282843	39.5	0.981048	0.965	0.00571829	0.0217071	0.973024	0.0113479	0.976839	0.207946	0.182936	0.116988	0.0733595	0.195441	0.017685	0.26968	0.170878	0.166881	0.0867826	0.0726314	0.16888	0.00282655	160.7	157.6	103.412	85.5871	159.15	2.19203	177.6	0.0096261	723.5	
25.4	30.7	28.05	3.74767	53.6	0.983669	0.984359	0.00647746	0.00612767	0.984014	0.000487635	0.990336	0.0661583	0.085692	0.0363569	0.040988	0.0759252	0.0138124	0.121537	0.0584681	0.0695634	0.0231028	0.0229517	0.0640157	0.00784555	455.4	437.2	171.839	196.132	446.3	12.8693	487	0.012589	9713.73	
16.5	19.4	17.95	2.05061	28.4	0.938105	0.949744	0.0275628	0.0133344	0.943924	0.00822984	0.959585	0.403134	0.513784	0.196405	0.24496	0.458459	0.0782416	0.567526	0.329923	0.398031	0.181087	0.215282	0.363977	0.0481599	60	48.3	52.4828	30.8583	54.15	8.27315	68.7	0.0307276	150.005	
23.8	27.1	25.45	2.33345	44.3	0.979435	0.976538	0.00552549	0.00934423	0.977987	0.0020485	0.983451	0.19127	0.258709	0.0782048	0.105944	0.22499	0.0476867	0.313857	0.169284	0.191776	0.0543842	0.0616351	0.18053	0.0159043	139.2	119.6	44.2588	47.6823	129.4	13.8593	151.4	0.0113653	379.544	
21.9	17.4	19.65	3.18198	35.1	0.969355	0.934487	0.0100941	0.0190298	0.951921	0.0246552	0.968349	0.232806	0.26539	0.0936622	0.169825	0.249098	0.0230397	0.315345	0.196267	0.1581	0.0748315	0.069455	0.177183	0.0269879	107.6	84.7	43.362	42.3217	96.15	16.1927	124	0.0372786	951.012	
10.6	11.9	11.25	0.919239	17.8	0.875605	0.887949	0.0457685	0.0354428	0.881777	0.00872844	0.923122	0.420291	0.701647	0.304011	0.166458	0.560969	0.198949	0.533902	0.318866	0.375522	0.167559	0.233944	0.347194	0.0400616	45.4	17	44.7492	6.41179	31.2	20.0818	49.5	0.0842153	1704.51	
22.8	25.2	24	1.69706	38.2	0.973185	0.968846	0.0125386	0.0199262	0.971016	0.00306837	0.974765	0.217942	0.284394	0.209091	0.26325	0.251168	0.046989	0.325182	0.215408	0.219367	0.209826	0.182324	0.217387	0.00279972	190.2	179.7	120.031	128.165	184.95	7.42462	194.4	0.00815562	1122.22	
17.7	14.3	16	2.40416	22.5	0.945968	0.916154	0.0275423	0.0135706	0.931061	0.0210816	0.938459	0.555542	0.718529	0.208469	0.204621	0.637036	0.11525	0.665306	0.527318	0.430749	0.188638	0.163021	0.479033	0.0682845	35.7	20.8	16.4523	7.69993	28.25	10.5359	37.2	0.0191807	17.3566	
20.4	22	21.2	1.13137	32.1	0.966935	0.959231	0.0106344	0.0178855	0.963083	0.00544806	0.967293	0.454292	0.464004	0.169516	0.160359	0.459148	0.0068679	0.597736	0.382653	0.419181	0.125096	0.159786	0.400917	0.0258287	57.3	57	45.5291	40.3347	57.15	0.212132	63.7	0.00955322	116.98	
14.1	11.4	12.75	1.90919	16.4	0.930242	0.888718	0.020565	0.0326905	0.90948	0.0293619	0.911581	0.67951	0.712144	0.228172	0.223576	0.695827	0.0230758	0.768336	0.661567	0.551385	0.217644	0.224267	0.606476	0.0779104	23.2	17	12.5238	7.65942	20.1	4.38406	23.6	0.00975167	4.47491	
21.6	21.4	21.5	0.141421	33.7	0.971169	0.958077	0.0120986	0.0155152	0.964623	0.00925775	0.968779	0.280533	0.325094	0.263943	0.298202	0.302814	0.0315096	0.362848	0.261855	0.238658	0.257195	0.191344	0.250256	0.0164028	139.6	138.3	101.089	106.657	138.95	0.919239	149.4	0.0100582	134.704	
17.1	23.3	20.2	4.38406	31.1	0.940927	0.965256	0.0212104	0.016873	0.953092	0.0172032	0.965063	0.274277	0.382773	0.238385	0.263944	0.328525	0.0767185	0.392108	0.221689	0.287817	0.156974	0.181426	0.254753	0.0467595	116.5	109.7	83.307	87.5824	113.1	4.80833	124.5	0.021656	256	
21	27.2	24.1	4.38406	45.5	0.966331	0.976154	0.00911851	0.0127089	0.971242	0.00694605	0.983529	0.131232	0.100685	0.172838	0.0402455	0.115959	0.0216	0.134217	0.0626323	0.0801905	0.0184604	0.0218732	0.0714114	0.0124156	294	304	151.78	112.785	299	7.07107	357.3	0.0235266	8661.27	
16	16	16	0	23.8	0.945363	0.931026	0.0108551	0.0155005	0.938194	0.010138	0.948357	0.57696	0.620761	0.114004	0.120506	0.59886	0.0309724	0.784885	0.533237	0.531319	0.093117	0.101268	0.532278	0.00135669	27.7	25.8	5.96378	7.05219	26.75	1.3435	29.9	0.0228596	4.20404	
17	22.7	19.85	4.03051	35.8	0.946573	0.959744	0.018895	0.00904934	0.953158	0.00931331	0.972848	0.488354	0.37102	0.155637	0.21546	0.429687	0.082967	0.433672	0.215314	0.271613	0.119285	0.11487	0.243464	0.0398094	37.2	93.6	12.7349	77.0313	65.4	39.8808	106.4	0.0381313	1100.14	
21.5	19.7	20.6	1.27279	35.8	0.96754	0.949103	0.012517	0.0241145	0.958321	0.0130375	0.97054	0.183447	0.37535	0.123876	0.277076	0.279399	0.135696	0.288136	0.178347	0.161453	0.124315	0.112981	0.1699	0.0119459	156.3	109.5	76.771	94.742	132.9	33.0926	161	0.0269398	3757.32	
13.6	20.8	17.2	5.09117	27	0.913105	0.956538	0.0260012	0.0126549	0.934822	0.0307122	0.956416	0.205773	0.400933	0.162737	0.254765	0.303353	0.137999	0.320018	0.163951	0.246866	0.121935	0.161891	0.205409	0.0586294	103.1	81.7	72.0501	66.6717	92.4	15.1321	114.6	0.0391255	1459.83	
14.6	22.9	18.75	5.86899	28.3	0.925806	0.962564	0.0181775	0.0161355	0.944185	0.0259916	0.956455	0.480406	0.442328	0.22695	0.198314	0.461367	0.0269254	0.531217	0.287799	0.434534	0.1443	0.196001	0.361167	0.103757	41.7	63.4	30.2914	34.7889	52.55	15.3442	64.3	0.0210094	142.544	
19.5	20	19.75	0.353553	28.4	0.953226	0.950897	0.029167	0.0221485	0.952062	0.00164641	0.955477	0.54851	0.606302	0.177074	0.179226	0.577406	0.0408653	0.713564	0.505917	0.512329	0.159453	0.155396	0.509123	0.00453445	39.8	36.2	19.6344	16.6853	38	2.54558	42.3	0.00738923	18.0871	
12.8	10.3	11.55	1.76777	14.9	0.905847	0.856282	0.0269329	0.0374777	0.881064	0.0350476	0.889789	0.688055	0.632501	0.151579	0.208974	0.660278	0.0392829	0.751404	0.640012	0.543512	0.118326	0.21518	0.591762	0.0682355	18.6	16.6	6.44981	5.35828	17.6	1.41421	19.9	0.0256039	4.31718	
10.7	22.3	16.5	8.20244	28.8	0.848387	0.957051	0.0706943	0.0115819	0.902719	0.0768372	0.946557	0.214018	0.233294	0.174184	0.105048	0.223656	0.0136308	0.289643	0.1098	0.223036	0.072104	0.102609	0.166418	0.0800701	80.1	115.9	64.875	61.3015	98	25.3144	121.8	0.076356	679.704	
7.3	14.3	10.8	4.94975	20.4	0.766331	0.91141	0.130617	0.0302632	0.83887	0.102587	0.923005	0.356641	0.403288	0.359341	0.235227	0.379965	0.0329844	0.328594	0.108004	0.239349	0.0479879	0.151538	0.173676	0.0928752	53.9	45.2	43.5162	24.9346	49.55	6.15183	75.4	0.151662	2740.93	
13.8	15.9	14.85	1.48492	23.7	0.911492	0.926538	0.0382587	0.0345761	0.919015	0.0106395	0.944797	0.283412	0.388312	0.182326	0.272036	0.335862	0.0741752	0.426048	0.250177	0.298677	0.173715	0.239568	0.274427	0.0342948	63.3	61.7	32.8094	36.1941	62.5	1.13137	76.5	0.0513234	261.544	
13.1	11.9	12.5	0.848528	15.7	0.907661	0.887179	0.0349307	0.0299572	0.89742	0.0144828	0.899413	0.704045	0.594288	0.239371	0.177297	0.649166	0.0776098	0.743892	0.623516	0.573314	0.196484	0.17115	0.598415	0.0354984	20.9	21.6	11.4547	9.80023	21.25	0.494975	22.5	0.00699827	1.68992	
