S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
1	3	0	2	2	1.41421	3	0.23502	-0.0144635	0.110278	0.176412	0.342857	0.781538	0.562198	0.310195	0.0251078	0.584615	
1	6	0	5	3.5	3.53553	6	-0.398828	-1.70299	-1.05091	0.922183	0.247619	0.667692	0.457656	0.297037	-0.0299148	0.448718	
17	3	17	3	10	9.89949	20	1.48686	-0.283383	0.601736	1.25175	7.15238	0.695385	3.92388	4.56579	0.580186	7.99487	
193	197	5	9	195	2.82843	202	0.445246	0.0289702	0.237108	0.294352	65.3333	52.0031	58.6682	9.42591	0.563159	131.685	
541	544	0	3	542.5	2.12132	544	2.42329	2.2429	2.3331	0.127549	257.01	222.683	239.846	24.2725	0.23637	312.092	
3	4	1	2	3.5	0.707107	5	0.0959081	-0.467981	-0.186036	0.39873	0.952381	0.864615	0.908498	0.0620596	0.180892	1.10513	
27	25	5	3	26	1.41421	30	0.211617	0.895017	0.553317	0.483237	8.72381	8.15385	8.43883	0.403025	0.00308035	8.45641	
354	352	12	10	353	1.41421	364	1.42591	3.43002	2.42796	1.41712	143.829	171.726	157.777	19.7266	-0.000611503	158.082	
24	26	8	10	25	1.41421	34	-0.541046	-0.181341	-0.361194	0.25435	6.41905	6.47692	6.44799	0.0409241	0.045476	6.75641	
62	71	2	11	66.5	6.36396	73	-0.632469	1.24759	0.307558	1.3294	16.2857	24.5969	20.4413	5.87691	0.0418316	21.5051	
382	383	5	6	382.5	0.707107	388	3.09586	3.65161	3.37373	0.392978	199.352	192.385	195.868	4.92695	-0.0492477	186.621	
262	275	4	17	268.5	9.19239	279	2.23316	0.036576	1.13487	1.55322	121.171	72.7292	96.9503	34.2538	0.0391393	99.9205	
8	7	3	2	7.5	0.707107	10	0.194758	0.399558	0.297158	0.144816	2.59048	2.07385	2.33216	0.365313	-0.0384544	2.24103	
496	496	2	2	496	0	498	1.61552	3.83533	2.72543	1.56964	207.952	254.957	231.455	33.2372	0.091783	256.195	
49	61	2	14	55	8.48528	63	0.491286	0.682255	0.58677	0.135036	16.7905	18.8154	17.8029	1.43183	0.00653921	17.9513	
2	2	1	1	2	0	3	0.465093	-0.155131	0.154981	0.438565	0.72381	0.486154	0.604982	0.168048	0.204795	0.748718	
14	9	10	5	11.5	3.53553	19	-0.439196	1.18847	0.374638	1.15093	3.82857	3.23077	3.52967	0.42271	0.197553	4.36923	
236	241	6	11	238.5	3.53553	247	2.17074	2.38542	2.27808	0.151799	108.152	101.123	104.638	4.97047	-0.0524659	99.3692	
25	501	3	479	263	336.583	504	0.209827	3.59981	1.90482	2.39708	8.07619	249.769	128.923	170.903	0.325469	211.072	
12	18	3	9	15	4.24264	21	-1.50309	0.120197	-0.691445	1.14784	2.26667	4.87692	3.57179	1.84573	0.353798	5.76667	
415	416	6	7	415.5	0.707107	422	1.56983	3.53557	2.5527	1.38999	172.714	205.735	189.225	23.3494	-2.59031e-05	189.697	
26	26	9	9	26	0	35	-0.842924	-0.950572	-0.896748	0.0761186	6.38095	5.04923	5.71509	0.941669	0.00993289	5.75128	
271	281	5	15	276	7.07107	286	2.2747	-0.567257	0.853719	2.00956	126.105	63.1262	94.6155	44.5326	0.0816863	101.331	
5	15	1	11	10	7.07107	16	-0.155875	-0.732363	-0.444119	0.407638	1.46667	3.10154	2.2841	1.15603	0.162278	2.79487	
162	166	9	13	164	2.82843	175	1.9671	0.677215	1.32216	0.912087	72.0286	50.96	61.4943	14.8977	-0.00197212	61.0744	
149	145	9	5	147	2.82843	154	2.50388	1.89984	2.20186	0.427124	71.8476	56.3138	64.0807	10.984	0.0152239	64.8128	
3	3	0	0	3	0	3	0.587194	0.216039	0.401617	0.262447	1.10476	0.855385	0.980073	0.176336	-0.0245261	0.953846	
723	724	5	6	723.5	0.707107	729	-2.39488	-0.670859	-1.53287	1.21907	102.762	157.871	130.316	38.9679	-0.0378539	126.077	
251	258	1	8	254.5	4.94975	259	2.62728	0.713676	1.67048	1.35312	122.962	79.7631	101.362	30.5462	0.0481203	105.554	
16	18	4	6	17	1.41421	22	-0.798355	-0.689379	-0.743867	0.0770577	3.94286	3.8	3.87143	0.101015	0.0221028	3.95641	
513	539	5	31	526	18.3848	544	-2.19338	0.803306	-0.695037	2.11898	79.9714	169.683	124.827	63.4357	0.652798	384.608	
12	16	1	5	14	2.82843	17	-0.417289	-0.494757	-0.456023	0.0547784	3.29524	3.6	3.44762	0.215499	0.0128418	3.49744	
142	140	5	3	141	1.41421	145	0.287812	3.19345	1.74063	2.0546	46.5238	66.4308	56.4773	14.0763	0.155692	67.6974	
3	16	2	15	9.5	9.19239	18	-0.456789	1.10481	0.32401	1.10422	0.780952	5.51692	3.14894	3.34884	0.232209	4.37179	
18	13	7	2	15.5	3.53553	20	-0.763264	1.23618	0.236459	1.41382	4.49524	4.64308	4.56916	0.104538	0.160482	5.44872	
34	38	6	10	36	2.82843	44	-0.894909	-0.582664	-0.738786	0.22079	8.24762	8.41846	8.33304	0.120804	-0.018388	8.18462	
4	5	2	3	4.5	0.707107	7	-1.26993	0.832867	-0.218531	1.4869	0.742857	1.69538	1.21912	0.673539	0.114376	1.40769	
450	451	9	10	450.5	0.707107	460	-0.796506	3.72263	1.46306	3.19551	113.6	228.542	171.071	81.2759	0.167599	210.441	
505	507	11	13	506	1.41421	518	2.81073	3.59428	3.20251	0.554051	253.457	252.569	253.013	0.627849	-0.0439057	242.364	
42	34	21	13	38	5.65685	55	-0.940613	-0.330547	-0.63558	0.431382	10.0762	8.12308	9.09963	1.38106	0.0697807	9.73333	
63	77	10	24	70	9.89949	87	-1.86401	1.03367	-0.415169	2.04897	11.0476	25.5477	18.2977	10.2531	0.169493	22.659	
148	17	135	4	82.5	92.631	152	-2.05639	2.07376	0.00868591	2.92045	24.2857	7.07692	15.6813	12.1685	0.0666886	16.3795	
1	1	0	0	1	0	1	0.23502	-1.15559	-0.460284	0.983308	0.342857	0.0769231	0.20989	0.188044	0.0899236	0.223077	
108	119	7	18	113.5	7.77817	126	2.33481	-0.947433	0.69369	2.3209	50.8857	23.6615	37.2736	19.2504	0.150653	42.8103	
4	3	2	1	3.5	0.707107	5	0.0702692	0.100788	0.0855284	0.0215798	1.25714	0.818462	1.0378	0.310195	-0.00599514	1.02564	
459	464	4	9	461.5	3.53553	468	-0.78084	-2.57356	-1.6772	1.26765	116.371	43.1169	79.7442	51.7988	0.0101649	79.3974	
18	23	4	9	20.5	3.53553	27	0.214751	-0.242732	-0.0139909	0.323489	5.82857	5.62462	5.72659	0.144219	0.0123466	5.79487	
490	492	2	4	491	1.41421	494	2.90667	-1.70523	0.600723	3.26111	249.19	73.8123	161.501	124.011	0.23541	201.074	
19	25	4	10	22	4.24264	29	-1.11395	-1.10199	-1.10797	0.00845636	4.24762	4.57846	4.41304	0.233941	0.0466188	4.6359	
22	242	6	226	132	155.563	248	0.903496	3.58335	2.24342	1.89494	8.24762	120.686	64.4669	79.5061	0.432813	127.387	
7	19	2	14	13	8.48528	21	-1.46642	-0.368517	-0.91747	0.776336	1.27619	4.46462	2.8704	2.25456	0.121785	3.37692	
8	15	2	9	11.5	4.94975	17	-1.51581	-2.07737	-1.79659	0.397082	1.44762	1.57846	1.51304	0.0925196	0.0480928	1.59231	
46	42	12	8	44	2.82843	54	0.463965	1.10378	0.783872	0.452416	15.6762	14.2123	14.9442	1.03512	-0.0218675	14.6077	
18	8	12	2	13	7.07107	20	-0.791207	0.432151	-0.179528	0.865044	4.45714	2.38462	3.42088	1.4655	0.349148	5.06923	
7	6	3	2	6.5	0.707107	9	0.0630064	-0.596671	-0.266832	0.466463	2.19048	1.25538	1.72293	0.66121	0.115883	1.91795	
3	0	3	0	1.5	2.12132	3	-1.685	0	-0.842502	1.19148	0.4	0	0.2	0.282843	0.0387324	0.2	
277	285	8	16	281	5.65685	293	-2.37254	0.88593	-0.743307	2.30409	39.6095	91.3354	65.4725	36.5757	0.020872	67.7718	
17	15	6	4	16	1.41421	21	0.0811979	1.19141	0.636302	0.785035	5.33333	5.28	5.30667	0.0377124	0.0893204	5.82564	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	25	5	12	21.5	4.94975	30	-0.889008	-1.17417	-1.03159	0.201642	4.32381	4.44923	4.38652	0.0886862	0.105484	4.90769	
33	44	2	13	38.5	7.77817	46	0.311037	0.30469	0.307864	0.00448762	10.8952	12.4554	11.6753	1.10319	-0.0297829	11.3538	
25	31	24	30	28	4.24264	55	1.3957	0.00813204	0.701917	0.98116	10.2667	8.14154	9.2041	1.50269	0.983086	526.728	
347	340	12	5	343.5	4.94975	352	-2.40587	-0.666474	-1.53617	1.22994	48.8952	74.1785	61.5368	17.8779	-0.0386581	59.4795	
540	541	1	2	540.5	0.707107	542	2.97839	3.89091	3.43465	0.645249	277.257	280.006	278.632	1.94384	-0.0333295	269.672	
13	9	8	4	11	2.82843	17	-1.5155	0.0984467	-0.708528	1.14123	2.45714	2.43077	2.44396	0.018649	0.109485	2.74359	
8	17	1	10	12.5	6.36396	18	1.27812	-0.476664	0.400727	1.24082	3.31429	3.85231	3.5833	0.380439	-0.0189358	3.52308	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	13	10	2	17	5.65685	23	0.617614	0.0547859	0.3362	0.397979	7.42857	3.46154	5.44505	2.80512	0.209119	6.67949	
6	3	4	1	4.5	2.12132	7	-0.537588	0.696252	0.0793318	0.872457	1.5619	1.00923	1.28557	0.3908	0.105836	1.42051	
1	2	0	1	1.5	0.707107	2	0.23502	-0.959878	-0.362429	0.844921	0.342857	0.289231	0.316044	0.0379196	-0.0251773	0.307692	
633	629	44	40	631	2.82843	673	-0.962892	3.49295	1.26503	3.15076	152.562	309.022	230.792	110.634	0.286975	334.823	
164	161	6	3	162.5	2.12132	167	2.62467	1.54928	2.08697	0.760421	80.4286	58.7477	69.5881	15.3307	0.148104	80.841	
2	13	1	12	7.5	7.77817	14	-0.268257	-0.468228	-0.368242	0.141401	0.552381	2.93846	1.74542	1.68721	0.08231	1.96667	
25	417	8	400	221	277.186	425	0.0860831	-0.589019	-0.251468	0.47737	7.84762	93.1262	50.4869	60.301	0.828903	354.574	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33	21	17	5	27	8.48528	38	0.541263	0.127817	0.33454	0.29235	11.4476	5.69846	8.57304	4.06527	0.150648	9.86667	
8	5	7	4	6.5	2.12132	12	-0.375432	-0.451469	-0.413451	0.0537662	2.20952	1.10154	1.65553	0.783464	0.193838	2	
32	31	11	10	31.5	0.707107	42	-1.10899	-1.02178	-1.06538	0.0616679	7.25714	5.89231	6.57473	0.965084	0.0627181	6.98205	
38	51	3	16	44.5	9.19239	54	0.506343	1.3655	0.935922	0.607516	13.0762	18.1354	15.6058	3.57739	0.0129044	15.8923	
14	14	6	6	14	0	20	-1.24586	-1.0312	-1.13853	0.151787	2.95238	2.56923	2.76081	0.270928	0.0153412	2.79744	
5	7	0	2	6	1.41421	7	0.679823	-1.02781	-0.173994	1.20748	1.84762	1.21846	1.53304	0.444882	0.00995417	1.53846	
707	713	1	7	710	4.24264	714	-2.5077	1.62777	-0.439965	2.92422	94.9714	262.978	178.975	118.799	0.0420092	190.292	
499	398	105	4	448.5	71.4178	503	1.48913	-0.369417	0.559855	1.31419	204.848	94.6277	149.738	77.9373	0.122028	166.795	
206	214	3	11	210	5.65685	217	-0.836771	3.01725	1.09024	2.7252	51.3714	98.7785	75.0749	33.5218	0.383345	126.587	
25	41	11	27	33	11.3137	52	0.302634	-0.0194159	0.141609	0.227724	8.24762	10.6892	9.46842	1.72648	0.0462406	9.97949	
24	15	19	10	19.5	6.36396	34	-0.551759	0.0447528	-0.253503	0.421797	6.4	3.98154	5.19077	1.71011	0.177168	6.2	
88	91	2	5	89.5	2.12132	93	0.554298	-2.22355	-0.834626	1.96424	30.4952	10.2615	20.3784	14.3074	0.0926103	21.8744	
45	43	8	6	44	1.41421	51	1.27752	-0.143232	0.567145	1.00462	17.9619	10.8431	14.4025	5.03377	0.0801296	15.4667	
44	37	18	11	40.5	4.94975	55	-0.485114	0.747138	0.131012	0.871334	12	11.6215	11.8108	0.267613	0.00627068	11.8795	
34	52	4	22	43	12.7279	56	-2.05245	0.526708	-0.76287	1.82374	5.39048	15.5015	10.446	7.1496	0.152792	12.7333	
83	93	13	23	88	7.07107	106	0.358006	0.310772	0.334389	0.0333994	27.619	26.3108	26.9649	0.925093	0.020268	27.5	
310	8	306	4	159	213.546	314	0.511732	0.0399191	0.275825	0.333622	106.333	2.12308	54.2282	73.6878	0.207993	63.1026	
140	302	29	191	221	114.551	331	2.91283	0.356336	1.63458	1.80771	71.5238	86.2338	78.8788	10.4016	0.145116	92.8333	
17	37	11	31	27	14.1421	48	-1.06688	-2.06227	-1.56457	0.703849	3.84762	4.38154	4.11458	0.377538	0.0367273	4.28205	
30	32	4	6	31	1.41421	36	-0.246599	1.60121	0.677305	1.3066	8.68571	11.9877	10.3367	2.33485	0.105723	11.6615	
390	395	3	8	392.5	3.53553	398	1.47147	0.0223082	0.746891	1.02471	159.667	104.092	131.879	39.297	0.00904374	132.208	
5	7	0	2	6	1.41421	7	-1.91084	0.728161	-0.591341	1.86606	0.666667	2.27077	1.46872	1.13427	0.0678973	1.61538	
558	639	3	84	598.5	57.2756	642	1.79117	0.759833	1.2755	0.729268	240.695	199.317	220.006	29.2589	-0.0257769	214.026	
516	539	12	35	527.5	16.2635	551	2.31958	2.81681	2.5682	0.351591	241.448	240.954	241.201	0.34915	-0.00806637	239.264	
13	13	5	5	13	0	18	0.526421	0.500886	0.513653	0.0180563	4.53333	3.90769	4.22051	0.442395	0.0786277	4.5641	
41	442	23	424	241.5	283.55	465	0.729423	0.13062	0.430022	0.423418	14.7619	119.625	67.1933	74.1491	0.787696	372.879	
7	12	1	6	9.5	3.53553	13	1.14635	0.128426	0.637389	0.719782	2.8381	3.26462	3.05136	0.301595	-0.0145768	3.01282	
510	514	6	10	512	2.82843	520	1.79845	1.48489	1.64167	0.221717	220.267	184.831	202.549	25.057	-0.040124	194.415	
146	149	1	4	147.5	2.12132	150	1.46537	0.850754	1.15806	0.434599	59.8286	47.4708	53.6497	8.73829	-0.0362234	51.6564	
164	149	30	15	156.5	10.6066	179	1.49365	1.96288	1.72826	0.331791	67.5048	58.4831	62.9939	6.37929	0.33513	93.9744	
48	21	38	11	34.5	19.0919	59	-1.98044	-0.760441	-1.37044	0.862667	7.9619	4.34154	6.15172	2.55999	0.0351932	6.30513	
23	20	5	2	21.5	2.12132	25	-0.18234	-2.03612	-1.10923	1.31082	6.7619	2.26462	4.51326	3.18006	0.0798032	4.78462	
72	74	2	4	73	1.41421	76	0.308791	2.55633	1.43256	1.58925	23.7143	32.1692	27.9418	5.97855	-0.00229177	27.9974	
3	14	2	13	8.5	7.77817	16	-0.456789	-0.915776	-0.686282	0.324552	0.780952	2.69231	1.73663	1.35153	0.0905829	1.9641	
106	104	17	15	105	1.41421	121	1.48296	-0.445865	0.518546	1.36388	43.619	24.1508	33.8849	13.7662	0.129441	38.2333	
5	7	1	3	6	1.41421	8	-0.323015	-1.48477	-0.903895	0.821488	1.39048	0.944615	1.16755	0.315271	0.00501684	1.16667	
628	559	73	4	593.5	48.7904	632	1.73226	3.65736	2.69481	1.36125	268.305	280.729	274.517	8.78543	0.106683	307.69	
26	28	7	9	27	1.41421	35	1.6521	1.73305	1.69258	0.0572371	11.1619	10.7815	10.9717	0.26896	0.164961	13.1231	
15	15	7	7	15	0	22	-1.04163	-0.803009	-0.922319	0.168729	3.40952	3.02154	3.21553	0.274347	-0.0316931	3.11282	
14	26	4	16	20	8.48528	30	-1.15818	-0.249312	-0.703745	0.642665	3.04762	6.35077	4.69919	2.33568	0.0226493	4.86667	
1	6	0	5	3.5	3.53553	6	-1.15945	-1.62769	-1.39357	0.331101	0.133333	0.707692	0.420513	0.406133	0.0334076	0.446154	
459	459	11	11	459	0	470	0.464914	1.53939	1.00215	0.75977	155.924	166.723	161.323	7.63624	-0.0491288	153.854	
3	11	0	8	7	5.65685	11	-0.579611	-1.33684	-0.958226	0.535443	0.742857	1.72308	1.23297	0.69312	-0.0237117	1.21538	
31	47	0	16	39	11.3137	47	0.795759	-0.225574	0.285092	0.722191	11.3333	11.5877	11.4605	0.179859	0.332258	17.1846	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172	25	159	12	98.5	103.945	184	0.517422	0.018533	0.267977	0.352768	59.0952	6.58462	32.8399	37.1306	0.214306	39.0179	
42	46	17	21	44	2.82843	63	-0.549573	0.544423	-0.00257463	0.773572	11.2571	13.7785	12.5178	1.78284	0.0720521	13.5538	
30	56	4	30	43	18.3848	60	1.22174	0.116414	0.669078	0.781585	11.9048	15.12	13.5124	2.27352	-0.00183306	13.5333	
5	6	3	4	5.5	0.707107	9	-1.15871	-0.643009	-0.900862	0.364658	1.00952	1.23077	1.12015	0.156444	0.0129579	1.13846	
168	181	10	23	174.5	9.19239	191	0.275825	2.86256	1.56919	1.8291	54.8952	81.7662	68.3307	19.0006	0.084153	75.3462	
14	15	3	4	14.5	0.707107	18	-0.824991	-1.01495	-0.91997	0.134321	3.40952	2.78154	3.09553	0.444053	0.0363888	3.2	
5	15	1	11	10	7.07107	16	-0.0723056	-0.205228	-0.138767	0.0939906	1.50476	3.69846	2.60161	1.55118	0.0726932	2.86154	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	22	2	9	18.5	4.94975	24	-0.0361203	-0.827885	-0.432002	0.559862	4.57143	4.44615	4.50879	0.0885826	-0.00615912	4.47949	
9	11	2	4	10	1.41421	13	-0.808046	-0.588348	-0.698197	0.15535	2.17143	2.37231	2.27187	0.142043	0.0258854	2.3359	
192	192	8	8	192	0	200	-0.765927	2.01792	0.625998	1.96848	48.819	75.9692	62.3941	19.1981	-0.000188566	62.7744	
6	7	3	4	6.5	0.707107	10	-0.573725	-0.791627	-0.682676	0.15408	1.54286	1.36	1.45143	0.1293	-0.00547158	1.44103	
0	18	0	18	9	12.7279	18	0	-1.37636	-0.688181	0.973235	0	2.88615	1.44308	2.04082	0.0281755	1.53846	
458	461	2	5	459.5	2.12132	463	-2.45268	-2.73946	-2.59607	0.202783	63.1524	37.8092	50.4808	17.9203	-0.0446293	48.1103	
39	48	10	19	43.5	6.36396	58	-1.21671	-1.04059	-1.12865	0.124539	8.57143	9.14769	8.85956	0.40748	-0.0173538	8.71538	
4	10	3	9	7	4.24264	13	-1.51811	-0.563638	-1.04088	0.674917	0.647619	2.16923	1.40842	1.07594	0.116087	1.64359	
1	1	0	0	1	0	1	0.742099	1.61005	1.17607	0.613733	0.419048	0.52	0.469524	0.0713841	0.056586	0.5	
33	41	15	23	37	5.65685	56	0.0530251	0.842209	0.447617	0.558037	10.2762	13.1354	11.7058	2.02176	0.215155	15.0667	
11	19	4	12	15	5.65685	23	0.203843	-0.419209	-0.107683	0.440564	3.5619	4.39385	3.97788	0.588271	0.139971	4.65641	
13	6	8	1	9.5	4.94975	14	-1.59044	0.584949	-0.502743	1.53823	2.38095	1.88308	2.13201	0.352051	0.0835659	2.31282	
512	516	2	6	514	2.82843	518	2.39822	2.68056	2.53939	0.199651	242.362	226.074	234.218	11.5174	-0.0523577	222.444	
1	0	1	0	0.5	0.707107	1	-1.15945	0	-0.579723	0.819852	0.133333	0	0.0666667	0.0942809	0.0387324	0.0666667	
175	175	6	6	175	0	181	2.22677	1.84095	2.03386	0.272813	80.9524	67.2185	74.0854	9.71135	0.151247	86.7436	
16	27	3	14	21.5	7.77817	30	-0.378474	-1.13775	-0.758113	0.536891	4.45714	4.88923	4.67319	0.305532	0.00966554	4.72564	
0	1	0	1	0.5	0.707107	1	0	-1.15559	-0.577794	0.817124	0	0.0769231	0.0384615	0.0543928	-0.023085	0.0384615	
185	180	12	7	182.5	3.53553	192	2.2386	2.63351	2.43605	0.279237	85.7143	78.5846	82.1495	5.04144	-0.0160229	80.7667	
15	16	4	5	15.5	0.707107	20	-0.250409	-0.635971	-0.44319	0.272633	4.32381	3.43077	3.87729	0.631475	0.0405889	4.02308	
2	4	1	3	3	1.41421	5	-0.594191	-1.70705	-1.15062	0.786911	0.47619	0.378462	0.427326	0.0691048	0.0409936	0.44359	
51	38	19	6	44.5	9.19239	57	0.154608	1.38863	0.771617	0.872582	16.2476	13.6277	14.9377	1.85257	-0.0267284	14.5205	
77	78	7	8	77.5	0.707107	85	0.225284	-1.42279	-0.598753	1.16536	24.9048	12.9569	18.9308	8.4484	0.0193007	19.0974	
1	3	0	2	2	1.41421	3	1.12241	-1.09014	0.0161335	1.56451	0.47619	0.436923	0.456557	0.0277662	0.0646828	0.487179	
43	51	9	17	47	5.65685	60	0.793718	0.4143	0.604009	0.268289	15.6762	14.8123	15.2442	0.610857	0.0189002	15.5231	
11	14	5	8	12.5	2.12132	19	-0.685914	-0.907119	-0.796516	0.156415	2.78095	2.70154	2.74125	0.0561541	-0.0139396	2.70256	
7	8	2	3	7.5	0.707107	10	0.572816	0.0260756	0.299446	0.386604	2.49524	2.11385	2.30454	0.269685	0.00945639	2.32051	
305	309	14	18	307	2.82843	323	1.49831	1.44282	1.47057	0.0392391	125.476	110.354	117.915	10.6931	0.369849	185.651	
29	354	14	339	191.5	229.81	368	-1.50922	3.35474	0.922763	3.43934	5.71429	170.945	88.3295	116.835	0.525769	214.482	
17	30	1	14	23.5	9.19239	31	-0.669467	0.123376	-0.273045	0.560625	4.3619	8.12308	6.24249	2.65955	0.0651927	6.76923	
235	237	22	24	236	1.41421	259	2.36275	-0.0803816	1.14119	1.72756	110.829	60.8492	85.8389	35.3407	0.0978997	93.6667	
18	40	5	27	29	15.5563	45	-0.0227671	-1.3565	-0.689635	0.943094	5.50476	6.72	6.11238	0.859303	0.0389478	6.38462	
6	19	4	17	12.5	9.19239	23	0.221283	0.455776	0.338529	0.165812	1.9619	5.61538	3.78864	2.5834	0.331092	5.97179	
500	505	1	6	502.5	3.53553	506	1.634	0.958384	1.29619	0.477734	210.267	164.132	187.199	32.6219	-0.0366062	180.151	
35	37	13	15	36	1.41421	50	0.141787	0.816388	0.479088	0.477015	11.1238	11.8	11.4619	0.478139	-0.00332948	11.4333	
46	53	8	15	49.5	4.94975	61	0.302144	0.0170311	0.159587	0.201605	15.1429	13.9508	14.5468	0.842933	0.000974042	14.5436	
3	19	3	19	11	11.3137	22	-0.948075	-0.798295	-0.873185	0.10591	0.628571	3.86462	2.24659	2.28823	0.113954	2.64103	
34	16	29	11	25	12.7279	45	-1.24217	-1.10069	-1.17143	0.100041	7.39048	2.87385	5.13216	3.19374	0.15677	5.90256	
337	337	12	12	337	0	349	2.08122	1.47346	1.77734	0.429747	152.229	121.012	136.62	22.0732	0.278429	187.187	
19	9	16	6	14	7.07107	25	-1.53945	-0.664571	-1.10201	0.618633	3.6381	1.87077	2.75443	1.24969	0.117225	3.06154	
26	20	13	7	23	4.24264	33	0.250515	-2.19609	-0.972786	1.73001	8.47619	2.03077	5.25348	4.5576	0.334988	7.34872	
9	13	3	7	11	2.82843	16	0.120898	0.476273	0.298586	0.251288	2.85714	3.88308	3.37011	0.725445	0.268782	4.67692	
140	155	6	21	147.5	10.6066	161	2.12837	1.65494	1.89165	0.334763	63.8571	57.6554	60.7563	4.38531	-0.0277675	59.0487	
24	9	19	4	16.5	10.6066	28	-2.22291	-1.18024	-1.70157	0.737281	3.42857	1.49231	2.46044	1.36915	0.0165444	2.46923	
68	88	19	39	78	14.1421	107	1.0571	0.521425	0.789262	0.378779	26	26.1446	26.0723	0.102259	-0.0112307	25.7846	
24	86	5	67	55	43.8406	91	-1.28021	0.146051	-0.567079	1.00852	5.10476	23.3815	14.2432	12.9236	0.0605849	15.5923	
22	65	9	52	43.5	30.4056	74	0.0439765	0.294495	0.169236	0.177144	6.8381	18.3323	12.5852	8.12764	0.339196	20.0436	
41	32	15	6	36.5	6.36396	47	-0.745423	-0.914266	-0.829845	0.11939	10.4095	6.32923	8.36938	2.8852	0.0502905	8.72308	
296	299	5	8	297.5	2.12132	304	2.35746	0.887825	1.62264	1.03919	139.41	95.8523	117.631	30.7996	0.00063552	117.072	
103	103	6	6	103	0	109	1.24442	3.19745	2.22093	1.381	40.6667	49.0369	44.8518	5.91867	0.0845268	49.2231	
34	30	9	5	32	2.82843	39	0.802817	1.7894	1.29611	0.697618	12.4381	11.6523	12.0452	0.555636	-0.0340344	11.641	
2	248	0	246	125	173.948	248	-1.00161	-2.76251	-1.88206	1.24514	0.380952	19.7569	10.0689	13.7009	-0.0202694	10.0949	
17	12	10	5	14.5	3.53553	22	-0.698905	-1.83538	-1.26714	0.803608	4.32381	1.43077	2.87729	2.04569	0.168517	3.3359	
3	1	3	1	2	1.41421	4	-1.685	-1.15559	-1.4203	0.374355	0.4	0.0769231	0.238462	0.22845	0.0236523	0.238462	
4	11	2	9	7.5	4.94975	13	-1.81594	-1.28363	-1.54978	0.376397	0.533333	1.76923	1.15128	0.873911	0.0245815	1.20256	
439	445	6	12	442	4.24264	451	3.06823	3.57016	3.3192	0.354924	228.2	221.049	224.625	5.05636	-0.0401367	215.892	
11	26	2	17	18.5	10.6066	28	-1.20675	-0.40349	-0.805118	0.567989	2.32381	6.06462	4.19421	2.64515	0.0545044	4.52051	
12	12	4	4	12	0	16	-0.658577	-0.942441	-0.800509	0.200722	3.06667	2.26462	2.66564	0.567136	0.0263342	2.72308	
397	399	5	7	398	1.41421	404	0.602378	1.66289	1.13263	0.749893	138.648	148.203	143.425	6.75673	-0.047801	136.959	
1	2	0	1	1.5	0.707107	2	-0.398828	-0.507208	-0.453018	0.0766362	0.247619	0.4	0.32381	0.10775	-0.0397255	0.312821	
219	224	4	9	221.5	3.53553	228	-2.4517	1.53299	-0.459355	2.8176	30.0476	81.3969	55.7223	36.3094	0.0440173	59.3641	
203	196	12	5	199.5	4.94975	208	2.86094	1.03277	1.94686	1.29271	102.81	64.7631	83.7863	26.9029	0.179084	100.344	
6	42	2	38	24	25.4558	44	-0.0316741	1.67796	0.823142	1.20889	1.82857	15.88	8.85429	9.93586	0.123157	10.5795	
13	20	1	8	16.5	4.94975	21	0.80742	0.0518349	0.429627	0.534279	4.81905	5.31692	5.06799	0.352051	0.00727106	5.11282	
5	6	1	2	5.5	0.707107	7	-0.28123	-0.168044	-0.224637	0.0800346	1.40952	1.48308	1.4463	0.0520099	-0.0151387	1.42564	
10	12	1	3	11	1.41421	13	-0.48233	-0.570109	-0.52622	0.0620689	2.68571	2.61231	2.64901	0.0519063	-0.015493	2.60769	
6	4	2	0	5	1.41421	6	0.185146	0.622087	0.403617	0.308964	1.94286	1.29231	1.61758	0.460008	-0.0333178	1.55897	
4	7	3	6	5.5	2.12132	10	-1.26993	-1.71069	-1.49031	0.311664	0.742857	0.809231	0.776044	0.0469332	-0.000103038	0.776923	
15	26	3	14	20.5	7.77817	29	-0.860307	-1.68996	-1.27513	0.586655	3.61905	3.67692	3.64799	0.0409241	-0.0215214	3.57179	
16	19	0	3	17.5	2.12132	19	-1.20268	-0.507368	-0.855026	0.491663	3.44762	4.27077	3.85919	0.582055	-0.00370906	3.85641	
9	25	8	24	17	11.3137	33	0.58537	-0.347528	0.118921	0.659659	3.2	5.92923	4.56462	1.92986	0.968869	158.646	
1	0	1	0	0.5	0.707107	1	-1.15945	0	-0.579723	0.819852	0.133333	0	0.0666667	0.0942809	0.0387324	0.0666667	
662	665	9	12	663.5	2.12132	674	-0.855957	3.79311	1.46858	3.28739	164.448	339.772	252.11	123.973	0.206705	326.779	
