K_1	K_2	mean_K	sd_K	tot_K	H_1	H_2	Hsd_1	Hsd_2	mean_H	sd_H	tot_H	GW_1	GW_2	GWsd_1	GWsd_2	mean_GW	sd_GW	tot_GW	NGW_1	NGW_2	NGWsd_1	NGWsd_2	mean_NGW	sd_NGW	R_1	R_2	Rsd_1	Rsd_2	mean_R	sd_R	tot_R	FST_2_1	DMUSQ_2_1	
18.3	16.4	17.35	1.3435	23.9	0.954637	0.936282	0.0114937	0.020717	0.94546	0.012979	0.949648	0.536509	0.632139	0.135408	0.166909	0.584324	0.0676204	0.676098	0.519426	0.468652	0.12969	0.139986	0.494039	0.0359029	35.8	28.7	13.2481	17.5186	32.25	5.02046	37.2	0.0109523	41.2706	
12.7	17.2	14.95	3.18198	21	0.912298	0.933846	0.0152437	0.0170641	0.923072	0.0152366	0.931964	0.408029	0.515803	0.181995	0.242822	0.461916	0.0762075	0.586875	0.360681	0.487169	0.16997	0.238369	0.423925	0.0894404	39	43.9	23.0121	30.7081	41.45	3.46482	46.2	0.0162802	13.6167	
21.3	14.4	17.85	4.87904	26.6	0.966734	0.905513	0.0210007	0.0304233	0.936123	0.0432898	0.93975	0.372916	0.48948	0.218674	0.30656	0.431198	0.0824231	0.446036	0.36671	0.256533	0.205616	0.15105	0.311621	0.0779069	74.1	50.8	40.5913	43.7056	62.45	16.4756	74.4	0.0150255	236.293	
14	9.1	11.55	3.46482	15.3	0.923185	0.842821	0.0223185	0.0584118	0.883003	0.0568266	0.888967	0.808414	0.765115	0.126772	0.165435	0.786765	0.0306173	0.854719	0.78333	0.514602	0.10952	0.12295	0.648966	0.190019	17	11.8	5.05525	4.93964	14.4	3.67696	17.4	0.0234353	5.19839	
19	26.2	22.6	5.09117	39	0.957863	0.972308	0.0196036	0.00936668	0.965085	0.010214	0.976995	0.164829	0.165391	0.0801042	0.0721153	0.16511	0.00039753	0.226392	0.109818	0.152198	0.043034	0.0586451	0.131008	0.0299667	137.5	185.1	61.493	75.1198	161.3	33.6583	194	0.0224024	1443.4	
24.5	30.7	27.6	4.38406	52	0.979234	0.984744	0.00562673	0.00555391	0.981989	0.00389596	0.989241	0.0944097	0.118018	0.0372643	0.0435267	0.106214	0.0166933	0.185836	0.0882759	0.109405	0.0297855	0.0305937	0.0988403	0.0149404	286.7	288.5	88.4723	96.4299	287.6	1.27279	300.7	0.0139066	522.916	
8.2	10.3	9.25	1.48492	11.4	0.806452	0.860513	0.0596871	0.0729826	0.833482	0.038227	0.845736	0.795675	0.84152	0.173878	0.162437	0.818598	0.0324171	0.905885	0.655379	0.817177	0.154408	0.163122	0.736278	0.114408	9.7	11.6	2.45176	2.75681	10.65	1.3435	11.9	0.0214062	0.945379	
13.5	11.5	12.5	1.41421	16.9	0.910887	0.880385	0.031144	0.0411104	0.895636	0.0215685	0.905282	0.737192	0.716527	0.102709	0.172527	0.726859	0.0146124	0.831886	0.667531	0.570608	0.112336	0.140782	0.619069	0.0685348	17.8	16.7	4.89444	8.88257	17.25	0.777817	20.2	0.0248104	7.04152	
21.4	22.3	21.85	0.636396	39.2	0.967137	0.957308	0.0145401	0.0132554	0.962222	0.00695044	0.974218	0.130299	0.145227	0.0399075	0.0417633	0.137763	0.0105554	0.220328	0.119202	0.126803	0.0294917	0.0421948	0.123002	0.00537429	176.6	161.2	55.7957	38.4615	168.9	10.8894	188.7	0.0254115	988.473	
11.6	17.7	14.65	4.31335	19.8	0.890726	0.940897	0.0339605	0.0177384	0.915812	0.0354767	0.92723	0.666371	0.742101	0.243169	0.197095	0.704236	0.0535487	0.800629	0.486757	0.722125	0.164236	0.174419	0.604441	0.16643	20.1	25.4	11.7042	11.4911	22.75	3.74767	25.8	0.0182486	11.9885	
20.5	19.8	20.15	0.494975	32.8	0.965927	0.950513	0.0130816	0.0239637	0.95822	0.0108998	0.966941	0.283753	0.260053	0.10348	0.115357	0.271903	0.0167582	0.402481	0.253498	0.247701	0.0939053	0.117252	0.2506	0.00409914	82.6	85.7	38.1057	33.7081	84.15	2.19203	91.2	0.0196336	133.929	
20.1	19.7	19.9	0.282843	33.6	0.962702	0.951538	0.0168748	0.0123828	0.95712	0.00789354	0.969914	0.349352	0.440216	0.135807	0.191065	0.394784	0.0642504	0.470503	0.281097	0.279365	0.109629	0.120473	0.280231	0.001225	66.9	52.3	32.9392	24.8688	59.6	10.3238	80.5	0.027277	853.181	
24.7	26.6	25.65	1.3435	45.4	0.98125	0.972821	0.00896869	0.0116847	0.977035	0.00596055	0.982903	0.141532	0.154222	0.0300809	0.0440478	0.147877	0.0089737	0.245466	0.133001	0.143394	0.027199	0.0315948	0.138197	0.00734905	179	178.8	33.665	33.5917	178.9	0.141421	188.7	0.012817	400.276	
16.9	14.9	15.9	1.41421	23.9	0.94496	0.910641	0.0155022	0.0418369	0.9278	0.024267	0.940102	0.480638	0.663859	0.162343	0.153955	0.572248	0.129557	0.639583	0.453812	0.403079	0.147018	0.136042	0.428446	0.0358738	38.7	23.8	17.6261	11.5739	31.25	10.5359	40.1	0.0298436	38.2392	
14.3	23	18.65	6.15183	31.8	0.922581	0.963205	0.0179374	0.00804169	0.942893	0.0287258	0.962559	0.331044	0.268231	0.265588	0.168474	0.299638	0.0444154	0.35827	0.158577	0.259743	0.0933173	0.155155	0.20916	0.071535	86.9	116.3	73.2355	62.2558	101.6	20.7889	117.6	0.0353469	1002.09	
23.2	29.5	26.35	4.45477	44.2	0.976008	0.98141	0.00898881	0.0104548	0.978709	0.00381993	0.982707	0.207877	0.223131	0.069566	0.0832536	0.215504	0.0107862	0.321753	0.171856	0.216398	0.0643157	0.0806423	0.194127	0.0314961	122.1	150.5	43.4472	63.844	136.3	20.0818	153.9	0.00746916	140.354	
16.5	17.5	17	0.707107	27.3	0.947177	0.94	0.0183752	0.0156062	0.943589	0.0050752	0.958099	0.447306	0.48184	0.182498	0.222428	0.464573	0.0244194	0.61694	0.384988	0.40036	0.169972	0.139268	0.392674	0.0108696	41.8	44.4	18.9491	22.6137	43.1	1.83848	48.8	0.030621	317.914	
21	16	18.5	3.53553	28.7	0.965726	0.912821	0.0137728	0.0367621	0.939273	0.0374097	0.948631	0.246155	0.250419	0.106455	0.112771	0.248287	0.00301521	0.325342	0.244474	0.186157	0.103342	0.0864039	0.215316	0.0412367	101.3	80.9	47.0958	50.331	91.1	14.425	101.5	0.0257267	313.398	
19.5	18.5	19	0.707107	34.1	0.959274	0.935256	0.0117483	0.0243871	0.947265	0.0169831	0.967645	0.170118	0.206741	0.135686	0.164709	0.18843	0.0258967	0.230708	0.13665	0.128033	0.0838822	0.0772451	0.132342	0.00609326	171.4	124.6	88.0621	62.6599	148	33.0926	186.1	0.0439043	11880.6	
12.6	10.6	11.6	1.41421	15.3	0.89375	0.859744	0.0448112	0.0335256	0.876747	0.0240462	0.889671	0.319232	0.315934	0.182904	0.204217	0.317583	0.0023323	0.372118	0.301199	0.262501	0.16638	0.167852	0.28185	0.0273639	48.7	43.3	20.8436	20.2323	46	3.81838	50.3	0.0328241	37.9611	
20.1	23.3	21.7	2.26274	37.4	0.964718	0.965	0.011053	0.0108121	0.964859	0.000199587	0.975743	0.180028	0.214491	0.0784431	0.0795842	0.19726	0.0243692	0.299365	0.161298	0.187138	0.0575512	0.0768571	0.174218	0.0182715	136	130.5	70.5313	77.0732	133.25	3.88909	145	0.021998	1025.02	
9.5	13.5	11.5	2.82843	15.4	0.858065	0.893462	0.0679409	0.0383971	0.875763	0.0250295	0.888224	0.535894	0.654692	0.292431	0.291706	0.595293	0.0840031	0.686202	0.4641	0.611373	0.264673	0.263255	0.537736	0.104138	25.9	28.9	22.4026	24.9597	27.4	2.12132	29.9	0.0231948	37.0101	
10	14.9	12.45	3.46482	17.7	0.870968	0.920256	0.0440175	0.0243312	0.895612	0.0348524	0.913498	0.531088	0.450309	0.285285	0.315201	0.490699	0.0571198	0.498859	0.30106	0.432087	0.211597	0.30105	0.366573	0.0926505	34.7	60.8	46.7382	56.8249	47.75	18.4555	61.8	0.0324076	277.979	
18.7	14	16.35	3.3234	26.7	0.953629	0.911795	0.0220856	0.0174514	0.932712	0.0295812	0.954656	0.359826	0.563117	0.236904	0.232924	0.461472	0.143749	0.45971	0.336933	0.269752	0.206877	0.215654	0.303342	0.047504	79.1	32.6	50.7816	25.2947	55.85	32.8805	80.9	0.0496392	894.368	
12.9	9.7	11.3	2.26274	14.6	0.902621	0.84859	0.0248028	0.0393833	0.875605	0.0382058	0.886737	0.762168	0.77428	0.148154	0.174577	0.768224	0.00856469	0.811718	0.725971	0.554201	0.143033	0.140917	0.640086	0.12146	16.7	12.4	5.61842	4.5753	14.55	3.04056	17.4	0.031517	2.02375	
20.2	21.7	20.95	1.06066	34.5	0.964919	0.958846	0.00779106	0.0153662	0.961883	0.0042944	0.971283	0.215208	0.231493	0.0751205	0.101641	0.223351	0.0115155	0.342892	0.20101	0.217581	0.0690596	0.0820019	0.209296	0.0117178	103.7	105.6	37.3067	35.8553	104.65	1.3435	109.8	0.0198416	334.306	
20.9	22.1	21.5	0.848528	38.3	0.966129	0.962051	0.0140584	0.0114702	0.96409	0.0028834	0.976095	0.280663	0.406618	0.125368	0.232229	0.343641	0.0890636	0.386434	0.212446	0.227084	0.0873456	0.09505	0.219765	0.0103508	95.2	70.5	69.8344	35.3687	82.85	17.4655	115.3	0.0247278	2380.34	
24.4	25.9	25.15	1.06066	43.5	0.977823	0.971282	0.0136078	0.00513532	0.974552	0.00462485	0.980203	0.154031	0.219078	0.0357048	0.0824086	0.186555	0.0459953	0.264633	0.14946	0.159008	0.036119	0.0391947	0.154234	0.00675159	164.4	132.7	39.0675	49.2613	148.55	22.4153	170	0.0121991	689.075	
13.8	18.1	15.95	3.04056	22	0.920968	0.943077	0.0256224	0.0147693	0.932022	0.0156336	0.940258	0.683118	0.709489	0.178396	0.112583	0.696303	0.018647	0.808089	0.513658	0.670297	0.116489	0.105011	0.591978	0.110761	21	24.9	8.40635	3.87155	22.95	2.75772	26.5	0.0146992	2.995	
14.7	19.6	17.15	3.46482	24.1	0.932258	0.949231	0.0245494	0.0179711	0.940744	0.0120015	0.946753	0.46019	0.480171	0.279202	0.342977	0.470181	0.0141285	0.54333	0.351411	0.453376	0.259843	0.303974	0.402394	0.0720997	61.4	72.9	60.546	60.2982	67.15	8.13173	74.1	0.0105709	807.135	
18.4	16.8	17.6	1.13137	26.9	0.950403	0.922564	0.0305938	0.0231417	0.936484	0.0196852	0.946244	0.239646	0.296714	0.113988	0.166431	0.26818	0.0403533	0.33456	0.225642	0.210741	0.0977639	0.112314	0.218192	0.0105367	95.3	80.4	55.3776	62.2311	87.85	10.5359	98.5	0.0236717	146.335	
18.8	18.7	18.75	0.0707107	27.6	0.958669	0.940769	0.00813422	0.0241428	0.949719	0.0126573	0.954773	0.228394	0.232866	0.0684403	0.0763063	0.23063	0.00316219	0.317949	0.218183	0.216913	0.055384	0.0627387	0.217548	0.000897596	89	87.3	30.1699	31.1949	88.15	1.20208	91.5	0.012629	103.225	
18.2	19.4	18.8	0.848528	35	0.946774	0.948462	0.0182865	0.00792156	0.947618	0.00119313	0.971401	0.23629	0.357348	0.100325	0.28116	0.296819	0.0856009	0.314065	0.167009	0.172374	0.087841	0.0726503	0.169691	0.00379354	88	108.6	35.2168	95.5594	98.3	14.5664	135.9	0.0475357	5343.21	
18.5	21.7	20.1	2.26274	31.3	0.952419	0.956538	0.0163294	0.0129685	0.954479	0.00291265	0.964319	0.259546	0.230951	0.0982914	0.0850331	0.245249	0.0202196	0.326711	0.197042	0.224297	0.0901702	0.0778099	0.21067	0.0192723	81.3	108	33.4068	46.6881	94.65	18.8798	109.7	0.019694	196.333	
2.1	2.5	2.3	0.282843	2.8	0.275	0.228077	0.178913	0.202126	0.251538	0.0331796	0.285689	0.898148	0.958333	0.15466	0.117851	0.928241	0.0425574	0.941667	0.741667	0.85	0.194246	0.253981	0.795833	0.0766032	1.55556	2	0.726483	0.755929	1.77778	0.31427	2	0.0621835	0.078668	
20.2	24.5	22.35	3.04056	38.5	0.965726	0.968846	0.0122083	0.0103988	0.967286	0.00220642	0.976878	0.299667	0.336282	0.125175	0.140024	0.317975	0.0258907	0.414462	0.222269	0.271725	0.0871996	0.11028	0.246997	0.0349706	81.8	86.8	49.5845	45.1708	84.3	3.53553	104.3	0.0190597	1831.25	
17.7	16	16.85	1.20208	22.9	0.948589	0.92641	0.0188232	0.0202728	0.937499	0.0156825	0.938146	0.552001	0.558866	0.210953	0.26432	0.555434	0.00485454	0.650927	0.516513	0.454338	0.209202	0.185849	0.485426	0.0439646	54.1	52.4	77.5234	78.5553	53.25	1.20208	56.5	0.00406447	47.248	
19.9	23.5	21.7	2.54558	32.5	0.9625	0.966154	0.0116479	0.0125789	0.964327	0.00258366	0.968897	0.410541	0.378625	0.189583	0.1679	0.394583	0.0225682	0.4707	0.298612	0.35279	0.125328	0.151043	0.325701	0.0383094	64.9	80.8	49.9031	55.164	72.85	11.243	84.2	0.00894778	87.1587	
21.1	15.3	18.2	4.10122	27.4	0.966734	0.928718	0.00897876	0.0114383	0.947726	0.0268813	0.954421	0.36952	0.642475	0.222046	0.211255	0.505997	0.193008	0.460182	0.360643	0.257438	0.217386	0.149799	0.309041	0.0729769	83.1	25.8	55.4145	10.8505	54.45	40.5172	85	0.0183824	575.742	
13.7	12.2	12.95	1.06066	17.2	0.920363	0.89	0.0260151	0.0292215	0.905181	0.0214698	0.911268	0.631582	0.698688	0.0667547	0.130945	0.665135	0.0474514	0.758133	0.60168	0.547316	0.0600253	0.123109	0.574498	0.0384416	20.9	17.3	4.97661	5.94512	19.1	2.54558	21.9	0.0169933	1.94816	
19.4	16.9	18.15	1.76777	30.7	0.958468	0.928077	0.0114524	0.0264988	0.943272	0.0214896	0.961228	0.276891	0.290916	0.204064	0.191028	0.283904	0.00991767	0.375574	0.2384	0.207493	0.119995	0.101632	0.222946	0.0218542	91.3	76.9	40.9798	37.4743	84.1	10.1823	96	0.0400914	2960.28	
18.1	12.4	15.25	4.03051	23.7	0.953427	0.894487	0.00938216	0.0411281	0.923957	0.041677	0.939202	0.488694	0.515647	0.117736	0.196252	0.50217	0.0190583	0.608359	0.47149	0.320908	0.119747	0.0847413	0.396199	0.106478	38.3	26.1	11.126	10.6192	32.2	8.6267	39.9	0.0388063	55.2435	
18.1	22.3	20.2	2.96985	34.8	0.945565	0.951154	0.0213367	0.0228499	0.948359	0.00395225	0.965689	0.223184	0.234338	0.11652	0.0478721	0.228761	0.00788676	0.336064	0.174124	0.215011	0.0334485	0.0409714	0.194567	0.0289114	91.2	98.1	27.9595	23.8907	94.65	4.87904	106	0.0345667	237.327	
17	21.5	19.25	3.18198	29.4	0.948589	0.951667	0.0192268	0.0204865	0.950128	0.00217644	0.958959	0.292637	0.273331	0.21938	0.163338	0.282984	0.0136517	0.361738	0.205692	0.266963	0.112117	0.160735	0.236328	0.0433252	92.3	104.5	60.6741	56.157	98.4	8.6267	106.2	0.0178634	141.613	
14.2	13.8	14	0.282843	18.2	0.928226	0.911923	0.026239	0.0194625	0.920074	0.0115278	0.924844	0.696035	0.790102	0.152381	0.144004	0.743069	0.0665151	0.85143	0.671253	0.657431	0.149109	0.142846	0.664342	0.00977384	20	17.3	5.22813	5.67744	18.65	1.90919	20.8	0.0122334	2.36373	
22.2	26.3	24.25	2.89914	42.5	0.970766	0.971538	0.0180391	0.0136859	0.971152	0.000546122	0.977856	0.119859	0.140262	0.132906	0.147169	0.130061	0.0144271	0.205101	0.110835	0.135811	0.110691	0.147735	0.123323	0.0176604	347.2	348.5	247.155	255.829	347.85	0.919239	355.8	0.0135078	26538.5	
17.1	25.1	21.1	5.65685	33.6	0.950806	0.969487	0.00897624	0.0143503	0.960147	0.0132093	0.969797	0.29088	0.315452	0.209054	0.234345	0.303166	0.0173752	0.391488	0.196377	0.299064	0.13702	0.216966	0.24772	0.072611	171.2	195	252.738	244.871	183.1	16.8291	197.2	0.0175169	942.03	
21	30	25.5	6.36396	45.2	0.966935	0.984487	0.0117636	0.00437695	0.975711	0.0124109	0.984468	0.187278	0.135963	0.195719	0.0719993	0.161621	0.0362854	0.198121	0.0913408	0.134341	0.0452089	0.0712442	0.112841	0.0304058	228.7	283.4	163.333	146.597	256.05	38.6787	286.7	0.0156048	4391.64	
20.8	26.9	23.85	4.31335	38.6	0.966935	0.975385	0.0146376	0.0108584	0.97116	0.00597444	0.976095	0.28596	0.344558	0.130979	0.145589	0.315259	0.041435	0.462029	0.251237	0.329136	0.0994319	0.142637	0.290187	0.0550832	91.8	94.9	53.0509	52.9139	93.35	2.19203	98.8	0.00906781	102.898	
16.9	13.8	15.35	2.19203	25.2	0.94496	0.901667	0.024101	0.0452025	0.923313	0.0306128	0.946244	0.249039	0.255082	0.0913601	0.180172	0.252061	0.00427289	0.350809	0.231893	0.197983	0.0711845	0.0951125	0.214938	0.023978	76.7	68.7	31.6265	34.0785	72.7	5.65685	80.1	0.0522148	313.336	
21.4	24.9	23.15	2.47487	36.5	0.969556	0.971026	0.00720372	0.00863629	0.970291	0.00103887	0.975196	0.190837	0.226815	0.0948498	0.130286	0.208826	0.0254403	0.318444	0.184676	0.215646	0.0957393	0.112309	0.200161	0.0218988	135.5	138	61.0651	64.9786	136.75	1.76777	141.3	0.00982261	122.25	
17.5	25.3	21.4	5.51543	33.8	0.946774	0.969231	0.0153603	0.0118893	0.958002	0.0158792	0.968897	0.246365	0.318994	0.0515828	0.0851154	0.28268	0.0513563	0.412547	0.214262	0.313538	0.0517941	0.0848151	0.2639	0.070199	73.1	87.2	17.704	41.1415	80.15	9.97021	88.5	0.0196141	399.709	
12.3	21.6	16.95	6.57609	27.2	0.894758	0.95359	0.0348271	0.0266387	0.924174	0.0416003	0.950743	0.547232	0.574061	0.23089	0.188404	0.560647	0.0189709	0.653564	0.308653	0.516233	0.125941	0.150753	0.412443	0.146782	41.6	53.5	62.9077	64.4968	47.55	8.41457	56.6	0.0475858	547.257	
18.4	22.1	20.25	2.6163	31	0.940524	0.960385	0.030903	0.0125389	0.950454	0.0140434	0.960329	0.201094	0.187873	0.10808	0.0961928	0.194484	0.0093485	0.250717	0.152413	0.185079	0.0802918	0.0941474	0.168746	0.0230977	125.1	160.6	98.8483	110.697	142.85	25.1023	162.3	0.0180089	270.558	
12.6	15.6	14.1	2.12132	18.4	0.897984	0.926538	0.0490748	0.0290853	0.912261	0.0201911	0.923357	0.689772	0.715878	0.110688	0.136956	0.702825	0.01846	0.753805	0.518254	0.642786	0.128666	0.133986	0.58052	0.088058	18	21.7	6.56591	6.88073	19.85	2.6163	23.9	0.02026	4.36441	
24	18.5	21.25	3.88909	38	0.976815	0.941154	0.0100245	0.0179838	0.958984	0.0252159	0.97054	0.197242	0.167922	0.136834	0.113229	0.182582	0.0207324	0.279615	0.182932	0.135647	0.137788	0.0848349	0.15929	0.0334355	150.3	138.9	55.6817	60.618	144.6	8.06102	163.2	0.0275833	397.153	
8.1	7.5	7.8	0.424264	9.5	0.822379	0.791538	0.0310372	0.0555168	0.806959	0.0218076	0.814241	0.869457	0.8342	0.171955	0.159209	0.851828	0.0249307	0.920833	0.788246	0.739455	0.175221	0.168329	0.763851	0.0345006	8.7	8.3	2.94581	2.21359	8.5	0.282843	9.6	0.0219383	0.419691	
19.4	19	19.2	0.282843	29.8	0.958065	0.948077	0.0108697	0.0187767	0.953071	0.00706229	0.962441	0.452809	0.419798	0.2074	0.212992	0.436303	0.0233418	0.523196	0.356344	0.339426	0.172947	0.14659	0.347885	0.0119627	54.1	60.9	34.184	39.8788	57.5	4.80833	67.9	0.020416	470.059	
16.4	24.6	20.5	5.79828	31.9	0.939315	0.967436	0.017639	0.0119689	0.953375	0.0198848	0.964397	0.283633	0.200737	0.200092	0.136242	0.242185	0.0586161	0.267454	0.13754	0.20036	0.0935536	0.136447	0.16895	0.0444204	87.7	176.9	62.8084	109.118	132.3	63.0739	177.3	0.0193075	1205.33	
5.5	8.5	7	2.12132	9	0.649194	0.812949	0.186886	0.0431453	0.731071	0.115792	0.762989	0.861111	0.872378	0.169725	0.127006	0.866744	0.00796663	0.877128	0.545022	0.834307	0.14261	0.140494	0.689665	0.204556	5.6	8.9	1.77639	2.079	7.25	2.33345	9.4	0.0573541	1.26584	
25.5	29	27.25	2.47487	44.7	0.982056	0.979744	0.00847147	0.013779	0.9809	0.00163544	0.982316	0.194621	0.203362	0.154201	0.153075	0.198992	0.00618101	0.294157	0.184249	0.192928	0.147	0.135491	0.188589	0.00613691	222.7	230.1	148.788	152.43	226.4	5.23259	232.8	0.00314241	611.432	
24.4	29.8	27.1	3.81838	47.6	0.980242	0.982179	0.0100042	0.00866268	0.981211	0.00137006	0.985837	0.0951365	0.0849375	0.0355607	0.0278774	0.090037	0.00721174	0.13341	0.0693457	0.0832957	0.0254176	0.0268698	0.0763207	0.00986415	304	385.8	154.423	139.107	344.9	57.8413	392.1	0.00910549	3973.51	
5.3	4.2	4.75	0.777817	5.9	0.634677	0.556538	0.073057	0.15597	0.595608	0.0552526	0.593662	0.920833	0.890476	0.149021	0.128562	0.905655	0.0214657	0.917817	0.841468	0.65881	0.168235	0.21355	0.750139	0.129159	5	4	1.94365	2.35702	4.5	0.707107	5.6	0.00843774	0.0803789	
11.1	22.3	16.7	7.9196	25.9	0.877419	0.96	0.0393911	0.0131274	0.91871	0.0583933	0.941667	0.33671	0.26736	0.194788	0.132881	0.302035	0.0490377	0.305765	0.138006	0.267188	0.0868553	0.132992	0.202597	0.0913458	57	107.3	67.843	67.3631	82.15	35.5675	107.4	0.0379427	362.594	
16.4	23.2	19.8	4.80833	30.9	0.937097	0.965128	0.0194962	0.00719676	0.951112	0.0198212	0.964554	0.47754	0.347147	0.262057	0.0751384	0.412343	0.0922016	0.447888	0.240547	0.33784	0.0666647	0.0735053	0.289194	0.0687962	49.3	71	40.4861	29.7022	60.15	15.3442	72.9	0.0242149	150.874	
22	24.9	23.45	2.05061	37.3	0.972177	0.968846	0.00875205	0.0120426	0.970512	0.00235556	0.975391	0.184457	0.166317	0.125492	0.0781104	0.175387	0.0128269	0.234436	0.138431	0.155858	0.069137	0.0800814	0.147144	0.0123227	173.6	179.2	102.086	82.6032	176.4	3.9598	195.8	0.0103257	1143.87	
13.2	10.9	12.05	1.62635	15.3	0.919153	0.862692	0.0208539	0.0552538	0.890923	0.0399239	0.895501	0.792007	0.796538	0.189154	0.117053	0.794273	0.00320342	0.865515	0.765303	0.631224	0.189157	0.175616	0.698264	0.0948083	16.6	13	4.8808	3.8873	14.8	2.54558	17.2	0.017253	3.64428	
18.2	11.8	15	4.52548	21.5	0.954637	0.889359	0.0201893	0.029035	0.921998	0.0461586	0.931495	0.537398	0.806973	0.222846	0.126892	0.672186	0.190619	0.618734	0.527121	0.346223	0.215217	0.167336	0.436672	0.127914	41.7	14.2	26.775	4.70933	27.95	19.4454	42.1	0.0279587	13.2976	
21.9	17.6	19.75	3.04056	31.1	0.971371	0.938462	0.00838305	0.017816	0.954916	0.0232705	0.962598	0.269065	0.351797	0.165892	0.282565	0.310431	0.0585002	0.36428	0.265484	0.204071	0.161932	0.106581	0.234778	0.0434256	103.9	83	51.3581	55.5038	93.45	14.7785	104.9	0.0196417	576.793	
4	8	6	2.82843	8.2	0.599395	0.79859	0.122364	0.0908146	0.698992	0.140852	0.742175	0.846071	0.813611	0.22583	0.176217	0.829841	0.0229533	0.831303	0.433418	0.813611	0.184306	0.176217	0.623514	0.268837	4.1	9.4	1.85293	3.47051	6.75	3.74767	9.4	0.082056	1.79926	
10	19.3	14.65	6.57609	23.2	0.844153	0.945385	0.0644815	0.0220506	0.894769	0.0715814	0.930673	0.415296	0.301461	0.373018	0.229114	0.358379	0.0804933	0.346974	0.164287	0.29613	0.135239	0.226562	0.230209	0.0932275	62.5	90.4	53.9326	46.5169	76.45	19.7283	91	0.0626051	1818.9	
20.3	28.2	24.25	5.58614	38.7	0.960484	0.979615	0.0175813	0.00868374	0.97005	0.013528	0.975196	0.102711	0.152668	0.0737008	0.136212	0.12769	0.0353248	0.147623	0.0760853	0.109076	0.0377674	0.0622663	0.0925805	0.0233277	263	293.2	131.719	173.583	278.1	21.3546	323	0.00826446	560.779	
12.5	7	9.75	3.88909	14.3	0.891331	0.75	0.047743	0.0738043	0.820665	0.0999359	0.838419	0.378681	0.594093	0.213748	0.264226	0.486387	0.152319	0.431391	0.377085	0.205945	0.213856	0.103719	0.291515	0.121014	40.2	13.2	20.2474	6.40833	26.7	19.0919	40.5	0.0596869	33.3994	
13.1	12.8	12.95	0.212132	17.1	0.914315	0.897436	0.0195298	0.017908	0.905875	0.011935	0.915336	0.50137	0.465973	0.315466	0.24778	0.483671	0.0250297	0.579843	0.467154	0.4423	0.283371	0.236003	0.454727	0.0175746	38.6	38.9	28.1749	28.0969	38.75	0.212132	40	0.0224892	3.70077	
21	16.5	18.75	3.18198	30	0.968952	0.928462	0.0114129	0.0178036	0.948707	0.0286308	0.958255	0.464076	0.527693	0.110264	0.209204	0.495884	0.0449842	0.61384	0.429894	0.352137	0.117712	0.147978	0.391015	0.0549828	47.6	36.1	16.7079	17.4576	41.85	8.13173	51.7	0.024418	89.4675	
22.5	23.1	22.8	0.424264	36.9	0.973992	0.961667	0.00971329	0.0127698	0.967829	0.00871528	0.97367	0.219692	0.240852	0.129546	0.134707	0.230272	0.0149624	0.330003	0.202642	0.210794	0.10427	0.110985	0.206718	0.00576437	138.7	133	86.3096	88.5413	135.85	4.03051	142.6	0.0133332	1249.94	
19.8	22.3	21.05	1.76777	33.1	0.957863	0.961923	0.0123352	0.0148414	0.959893	0.00287098	0.966158	0.277438	0.28904	0.145404	0.123456	0.283239	0.00820436	0.42475	0.261209	0.277946	0.138714	0.107816	0.269577	0.011835	89.6	92	47.1291	46.4591	90.8	1.69706	93.7	0.0123921	764.567	
16.8	18.5	17.65	1.20208	30.2	0.946169	0.937564	0.0222496	0.0191694	0.941867	0.00608483	0.961463	0.206004	0.216385	0.060375	0.0806746	0.211194	0.00734071	0.301808	0.169976	0.184867	0.0686138	0.0721215	0.177421	0.0105295	91.5	101.6	43.6329	54.6711	96.55	7.14178	119.3	0.0408702	1545.28	
23	27.5	25.25	3.18198	43.5	0.974798	0.977821	0.0129706	0.00557361	0.976309	0.00213697	0.981338	0.122	0.145285	0.0460625	0.0508579	0.133642	0.0164652	0.220821	0.116672	0.139737	0.0451127	0.048522	0.128204	0.0163095	210.4	213	79.5169	82.0853	211.7	1.83848	219.1	0.00983249	869.331	
14.6	14.7	14.65	0.0707107	19.7	0.929435	0.905769	0.0208008	0.0288912	0.917602	0.0167346	0.925939	0.409939	0.393893	0.228243	0.223967	0.401916	0.0113458	0.450128	0.341996	0.334277	0.181539	0.141919	0.338136	0.00545832	52.3	52.8	42.2112	39.2224	52.55	0.353553	57.1	0.0206795	42.1165	
14.1	11.5	12.8	1.83848	15.5	0.928226	0.880256	0.0204769	0.0334547	0.904241	0.0339195	0.91162	0.769735	0.757231	0.128142	0.116489	0.763483	0.00884198	0.801584	0.726533	0.598501	0.108007	0.108303	0.662517	0.0905329	17.7	14.6	3.6833	3.27278	16.15	2.19203	18.6	0.0219243	3.58023	
