S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
5	259	1	255	132	179.605	260	2.47658	2.73117	2.60387	0.180024	2.66667	114.557	58.6118	79.1184	0.217416	80.8974	
79	25	62	8	52	38.1838	87	-0.490843	-0.708433	-0.599638	0.15386	21.5619	5.28308	13.4225	11.5109	0.404128	20.7333	
173	5	172	4	89	118.794	177	2.24321	-1.12358	0.559816	2.38068	80.2286	0.790769	40.5097	56.171	0.635324	90.4179	
10	4	9	3	7	4.24264	13	-1.61385	-0.577772	-1.09581	0.732618	1.77143	0.821538	1.29648	0.671674	0.0824299	1.38718	
23	20	9	6	21.5	2.12132	29	-0.427542	-0.160749	-0.294145	0.18865	6.34286	5.00615	5.67451	0.945192	-0.0011777	5.64872	
31	49	9	27	40	12.7279	58	1.14111	-0.225337	0.457888	0.966226	12.1143	12.0831	12.0987	0.0220679	0.112632	13.6333	
8	4	4	0	6	2.82843	8	-1.40177	0.339767	-0.531003	1.23146	1.52381	1.18154	1.35267	0.242022	0.000761929	1.34872	
845	900	22	77	872.5	38.8909	922	0.84284	3.26484	2.05384	1.71261	309.048	428.458	368.753	84.4362	0.0750833	401.782	
19	10	17	8	14.5	6.36396	27	0.175843	-0.940199	-0.382178	0.789161	6.09524	1.86769	3.98147	2.98933	0.726787	12.9256	
29	14	22	7	21.5	10.6066	36	-0.360954	-0.110695	-0.235824	0.17696	8.15238	3.55077	5.85158	3.25383	0.174142	6.88205	
19	30	7	18	24.5	7.77817	37	0.282217	0.654992	0.468605	0.263592	6.24762	9.24923	7.74842	2.12246	0.0676336	8.38462	
22	21	7	6	21.5	0.707107	28	0.682809	-0.236751	0.223029	0.650227	7.88571	5.14154	6.51363	1.94043	0.150154	7.55641	
6	10	1	5	8	2.82843	11	1.37766	1.79564	1.58665	0.295555	2.57143	4.05846	3.31495	1.05149	0.0727085	3.61282	
431	18	418	5	224.5	292.035	436	2.34355	-0.14118	1.10118	1.75697	202.438	4.52923	103.484	139.943	0.367823	144.592	
15	59	4	48	37	31.1127	63	0.161685	-1.30212	-0.570218	1.03507	4.8	10.2308	7.51538	3.84013	0.0470234	8.00256	
319	6	317	4	162.5	221.324	323	-2.41454	-0.689347	-1.55194	1.21989	44.7333	1.20615	22.9697	30.7784	0.0656658	23.5231	
8	11	2	5	9.5	2.12132	13	-1.00264	-1.32975	-1.16619	0.231298	1.79048	1.72923	1.75985	0.0433071	0.00871238	1.77436	
6	1	5	0	3.5	3.53553	6	-0.718272	1.53323	0.407477	1.59205	1.46667	0.507692	0.987179	0.678097	0.192898	1.17692	
21	8	15	2	14.5	9.19239	23	-0.995169	1.09664	0.0507341	1.47913	4.89524	2.82769	3.86147	1.46198	0.440175	6.63846	
25	26	20	21	25.5	0.707107	46	0.38513	-0.36536	0.00988518	0.530676	8.4	6.13538	7.26769	1.60132	0.323253	10.5538	
10	38	5	33	24	19.799	43	0.036283	1.14644	0.591359	0.784996	3.10476	12.9877	8.04623	6.98829	0.260845	11.5205	
28	29	10	11	28.5	0.707107	39	0.036251	0.598224	0.317237	0.397375	8.68571	8.82769	8.7567	0.100394	0.0412001	9.1359	
38	43	7	12	40.5	3.53553	50	1.76615	1.59625	1.6812	0.120138	16.5333	16.0092	16.2713	0.370596	0.0140713	16.4949	
277	278	4	5	277.5	0.707107	282	3.1638	0.863432	2.01362	1.62661	145.971	88.6831	117.327	40.509	0.120427	131.456	
13	12	3	2	12.5	0.707107	15	0.994752	1.61116	1.30296	0.435869	5.00952	4.64923	4.82938	0.254766	-0.0199345	4.73077	
7	152	7	152	79.5	102.53	159	-0.797297	1.86762	0.535161	1.88438	1.67619	58.6923	30.1842	40.3165	0.651324	102.413	
59	58	12	11	58.5	0.707107	70	-1.11833	-1.62722	-1.37278	0.359839	13.4571	8.76923	11.1132	3.31485	0.0221421	11.2821	
45	32	21	8	38.5	9.19239	53	0.0615438	0.888559	0.475051	0.584788	14.0381	10.3846	12.2114	2.5834	-0.0272074	11.8487	
16	22	7	13	19	4.24264	29	0.6168	-0.0187515	0.299024	0.449403	5.67619	5.73538	5.70579	0.0418566	0.320766	8.40513	
42	44	4	6	43	1.41421	48	-0.139611	-0.989774	-0.564693	0.601156	12.4952	8.52615	10.5107	2.80657	-0.0175092	10.2821	
24	29	6	11	26.5	3.53553	35	0.674823	-0.14373	0.265546	0.578805	8.58095	7.30462	7.94278	0.902507	0.0536149	8.3641	
9	14	8	13	11.5	3.53553	22	-1.65958	0.527022	-0.566278	1.54616	1.54286	4.23077	2.88681	1.90064	0.612585	8.08974	
44	36	27	19	40	5.65685	63	-0.322259	0.183679	-0.06929	0.357752	12.5143	9.89538	11.2048	1.85184	0.217252	14.1744	
165	152	28	15	158.5	9.19239	180	1.02548	2.65496	1.84022	1.15222	62.5333	66.6431	64.5882	2.90603	0.223407	83.3949	
40	44	30	34	42	2.82843	74	-1.23483	0.662518	-0.286156	1.34163	8.74286	13.5415	11.1422	3.39318	0.1245	12.8923	
14	4	12	2	9	7.07107	16	0.507756	-0.954198	-0.223221	1.03376	4.85714	0.673846	2.76549	2.95804	0.233214	3.36667	
12	17	3	8	14.5	3.53553	20	1.41248	0.32156	0.867021	0.771399	5.02857	4.86154	4.94505	0.11811	0.184544	6.05641	
9	12	1	4	10.5	2.12132	13	0.817606	0.583132	0.700369	0.165798	3.37143	3.68923	3.53033	0.22472	0.0130098	3.58205	
1	821	0	820	411	579.828	821	1.12241	2.75685	1.93963	1.15572	0.47619	363.551	182.013	256.732	0.227472	255.936	
20	11	14	5	15.5	6.36396	25	-1.12792	0.291397	-0.418263	1.00361	4.45714	3.13538	3.79626	0.934624	0.0511628	3.97179	
18	20	8	10	19	1.41421	28	-0.861065	-0.455421	-0.658243	0.286834	4.3619	4.57538	4.46864	0.150953	-0.00399172	4.45385	
16	21	5	10	18.5	3.53553	26	0.663453	0.32118	0.492316	0.242024	5.73333	5.99385	5.86359	0.18421	0.0564733	6.22051	
324	12	317	5	168	220.617	329	2.2121	-1.81231	0.199891	2.84569	149.305	1.45231	75.3785	104.547	0.703771	202.785	
236	15	230	9	125.5	156.271	245	-2.3183	-1.7975	-2.0579	0.368264	34.5905	1.89538	18.2429	23.1189	0.0668207	18.7462	
14	3	14	3	8.5	7.77817	17	-0.474268	-1.09014	-0.782204	0.435488	3.79048	0.436923	2.1137	2.37132	0.278153	2.69744	
19	31	16	28	25	8.48528	47	-1.23362	0.15184	-0.540891	0.97967	4.07619	8.45538	6.26579	3.09656	0.408978	11.0923	
422	38	395	11	230	271.529	433	-0.772091	-1.43615	-1.10412	0.469562	107.238	6.16308	56.7006	71.4708	0.119324	60.9897	
14	16	1	3	15	1.41421	17	0.402539	-0.466514	-0.0319877	0.614513	4.74286	3.63385	4.18835	0.784189	0.086978	4.55641	
11	19	2	10	15	5.65685	21	-0.685914	-0.465493	-0.575703	0.155862	2.78095	4.32923	3.55509	1.0948	0.104526	4.01795	
29	31	12	14	30	1.41421	43	-0.0828585	-0.668141	-0.3755	0.413857	8.74286	6.66462	7.70374	1.46954	0.0491101	8.05641	
46	37	23	14	41.5	6.36396	60	0.203895	0.433124	0.31851	0.162089	14.819	10.8123	12.8157	2.83319	0.122421	14.4667	
105	107	7	9	106	1.41421	114	0.319958	1.805	1.06248	1.05008	34.6476	40.9569	37.8023	4.46135	0.055785	40.1795	
28	26	6	4	27	1.41421	32	-0.770433	-0.108397	-0.439415	0.46813	7.02857	6.61231	6.82044	0.294343	-0.0172128	6.7	
27	29	11	13	28	1.41421	40	-0.0666279	-0.533444	-0.300036	0.330089	8.17143	6.50462	7.33802	1.17861	0.0544672	7.72308	
12	14	1	3	13	1.41421	15	-0.0754633	1.00315	0.463841	0.762691	3.61905	4.73846	4.17875	0.791545	0.00469093	4.21538	
7	5	2	0	6	1.41421	7	0.700268	-2.00199	-0.65086	1.91078	2.57143	0.384615	1.47802	1.54631	0.212253	1.76154	
12	9	4	1	10.5	2.12132	13	0.306577	1.68737	0.996973	0.976367	3.98095	3.59692	3.78894	0.27155	0.0302791	3.9	
17	32	5	20	24.5	10.6066	37	1.02321	0.755878	0.889543	0.189032	6.55238	10.0862	8.31927	2.49875	0.0749314	9.08462	
11	11	7	7	11	0	18	-0.859525	-0.645106	-0.752315	0.151617	2.62857	2.32308	2.47582	0.216017	0.00748166	2.48974	
35	45	18	28	40	7.07107	63	0.430812	-0.0501985	0.190307	0.340126	11.8571	11.6369	11.747	0.155719	0.112621	13.2308	
17	18	3	4	17.5	0.707107	21	0.669955	2.17189	1.42092	1.06203	6.09524	7.60615	6.8507	1.06838	0.123929	7.87179	
16	19	5	8	17.5	2.12132	24	0.150265	0.510876	0.33057	0.25499	5.10476	5.69231	5.39853	0.415458	0.0636255	5.77949	
13	14	6	7	13.5	0.707107	20	-1.14084	-0.208805	-0.674821	0.659047	2.8381	3.44615	3.14212	0.429962	0.0702662	3.39487	
18	17	12	11	17.5	0.707107	29	-1.36404	-0.968253	-1.16615	0.279866	3.67619	3.23077	3.45348	0.31496	0.00425861	3.46154	
5	8	1	4	6.5	2.12132	9	0.0112643	-0.273866	-0.131301	0.201618	1.54286	1.91385	1.72835	0.262329	0.138718	2.02051	
75	39	58	22	57	25.4558	97	0.73226	-0.0676928	0.332284	0.565652	26.9429	10.0369	18.4899	11.9543	0.199388	22.2564	
272	37	255	20	154.5	166.17	292	-0.838683	0.360292	-0.239195	0.847804	67.8286	10.6246	39.2266	40.4493	0.113724	42.3974	
12	59	10	57	35.5	33.234	69	0.628295	0.960571	0.794433	0.234955	4.28571	19.32	11.8029	10.6308	0.948457	268.223	
320	322	5	7	321	1.41421	327	3.17168	3.62747	3.39958	0.322288	168.743	161.326	165.035	5.2444	-0.0452144	157.833	
11	26	4	19	18.5	10.6066	30	0.898287	-1.90548	-0.503596	1.98256	4.17143	3.27692	3.72418	0.632511	0.160169	4.39744	
48	44	20	16	46	2.82843	64	0.343863	0.796323	0.570093	0.319938	15.9429	13.9477	14.9453	1.41079	-0.0255361	14.5513	
21	22	6	7	21.5	0.707107	28	1.34518	2.00118	1.67318	0.463862	8.57143	8.95385	8.76264	0.27041	0.0535152	9.26667	
19	31	3	15	25	8.48528	34	0.361999	0.137751	0.249875	0.158567	6.3619	8.42462	7.39326	1.45856	0.0193051	7.57436	
4	11	3	10	7.5	4.94975	14	2.15502	0.0288928	1.09196	1.5034	2.05714	2.90769	2.48242	0.601429	0.30245	3.62308	
22	16	9	3	19	4.24264	25	0.00913113	0.735085	0.372108	0.513327	6.78095	5.07385	5.9274	1.20711	0.0500887	6.20256	
14	21	4	11	17.5	4.94975	25	1.24427	0.504471	0.874372	0.523119	5.65714	6.27385	5.96549	0.436075	-0.00726355	5.93077	
11	16	2	7	13.5	3.53553	18	2.82971	0.745355	1.78753	1.47386	5.86667	5.08615	5.47641	0.551906	0.123028	6.21795	
7	5	3	1	6	1.41421	8	-1.0522	-2.00199	-1.5271	0.671601	1.52381	0.384615	0.954212	0.805532	0.174196	1.10513	
17	14	12	9	15.5	2.12132	26	-1.33182	-0.252089	-0.791954	0.763485	3.50476	3.4	3.45238	0.0740779	0.0449929	3.61282	
64	234	5	175	149	120.208	239	-0.0854413	2.65789	1.28622	1.93983	19.2952	102.409	60.8522	58.7705	0.498522	134.2	
201	37	174	10	119	115.966	211	-2.08165	-0.00983829	-1.04574	1.46499	32.7238	9.67077	21.1973	16.301	0.0261718	21.3462	
13	26	2	15	19.5	9.19239	28	0.451488	0.176749	0.314119	0.19427	4.45714	7.14154	5.79934	1.89815	0.308344	8.59231	
14	17	3	6	15.5	2.12132	20	0.227177	-0.466929	-0.119876	0.490808	4.55238	3.86462	4.2085	0.486324	-0.0122689	4.14872	
19	5	15	1	12	9.89949	20	-0.462406	-0.591215	-0.526811	0.0910822	5.18095	1.03692	3.10894	2.93027	0.198535	3.67436	
26	76	12	62	51	35.3553	88	-0.673938	-1.9478	-1.31087	0.900756	6.70476	9.92615	8.31546	2.27787	0.0810852	9.1359	
41	50	3	12	45.5	6.36396	53	1.98159	1.03718	1.50939	0.667796	18.4571	16.6585	17.5578	1.27186	-0.0189329	17.2103	
21	32	8	19	26.5	7.77817	40	-1.0073	-1.09893	-1.05311	0.0647921	4.87619	5.91385	5.39502	0.733733	-0.0168974	5.31795	
55	54	18	17	54.5	0.707107	72	-0.219038	1.01308	0.397021	0.871239	16.0571	17.8892	16.9732	1.29548	0.0797162	18.4923	
30	36	2	8	33	4.24264	38	-0.00332362	-0.018464	-0.0108938	0.0107059	9.21905	9.38769	9.30337	0.11925	-0.0260246	9.06923	
486	42	454	10	264	313.955	496	2.27371	0.623882	1.4488	1.16661	225.886	12.8185	119.352	150.661	0.685796	311.19	
1	0	1	0	0.5	0.707107	1	-1.15945	0	-0.579723	0.819852	0.133333	0	0.0666667	0.0942809	0.0387324	0.0666667	
23	18	13	8	20.5	3.53553	31	-1.28575	-0.273025	-0.779386	0.716102	4.87619	4.35385	4.61502	0.369353	0.0819448	5.01282	
7	245	4	242	126	168.291	249	-1.14779	0.706126	-0.220832	1.31092	1.46667	75.6277	38.5472	52.4398	0.386415	70.4821	
25	30	11	16	27.5	3.53553	41	0.158267	0.0783488	0.118308	0.0565106	7.98095	8.02769	8.00432	0.0330501	0.0246778	8.20769	
1	2	0	1	1.5	0.707107	2	0.23502	0.247242	0.241131	0.00864219	0.342857	0.584615	0.463736	0.170949	0.0479525	0.492308	
33	23	26	16	28	7.07107	49	-0.212925	-0.0702515	-0.141588	0.100886	9.6381	5.91077	7.77443	2.63562	0.192514	9.44872	
5	2	3	0	3.5	2.12132	5	-0.991574	-1.22394	-1.10775	0.164304	1.08571	0.224615	0.655165	0.608889	0.0969348	0.7	
18	14	10	6	16	2.82843	24	-0.455888	0.786726	0.165419	0.87866	4.91429	4.50769	4.71099	0.287505	0.0141276	4.77179	
545	387	248	90	466	111.723	635	0.307338	1.28957	0.798455	0.694545	179.19	134.249	156.72	31.7783	0.0994364	172.674	
42	44	17	19	43	1.41421	61	-0.366667	0.135406	-0.11563	0.355019	11.8095	11.9415	11.8755	0.0933485	0.197664	14.8077	
6	30	4	28	18	16.9706	34	1.48607	1.8228	1.65444	0.238109	2.62857	11.7231	7.17582	6.43079	0.457162	14.4308	
13	31	4	22	22	12.7279	35	0.0393567	0.0264478	0.0329022	0.009128	4.0381	8.18154	6.10982	2.92986	0.0456214	6.48974	
20	17	10	7	18.5	2.12132	27	-0.252696	0.533284	0.140294	0.555772	5.77143	5.12923	5.45033	0.454102	-0.0250115	5.31026	
215	214	10	9	214.5	0.707107	224	1.4242	3.27751	2.35086	1.31049	87.4	102.462	94.9308	10.6501	-0.0159421	93.6256	
39	19	32	12	29	14.1421	51	-0.322954	-0.50296	-0.412957	0.127284	11.0857	4.27692	7.68132	4.81454	0.143088	8.70513	
5	2	4	1	3.5	2.12132	6	-0.908004	0.284965	-0.31152	0.843557	1.12381	0.593846	0.858828	0.374741	0.00986486	0.858974	
102	54	62	14	78	33.9411	116	1.71334	2.21888	1.96611	0.357467	43.6286	22.3385	32.9835	15.0544	0.2252	41.3897	
11	4	10	3	7.5	4.94975	14	-0.794421	-1.07967	-0.937047	0.201704	2.68571	0.624615	1.65516	1.45742	0.180377	1.92564	
141	171	9	39	156	21.2132	180	0.182699	0.00899747	0.0958481	0.122825	45.1619	44.9138	45.0379	0.175404	-0.0350522	43.5103	
20	22	2	4	21	1.41421	24	0.432265	-0.269795	0.0812349	0.496432	6.8	5.33538	6.06769	1.03564	0.166269	7.21538	
57	65	3	11	61	5.65685	68	2.57787	1.57076	2.07432	0.712135	27.981	23.96	25.9705	2.84324	0.0357385	26.8538	
15	14	4	3	14.5	0.707107	18	0.0627821	0.688615	0.375699	0.442531	4.68571	4.40308	4.5444	0.199855	0.00299656	4.55385	
20	27	13	20	23.5	4.94975	40	-0.455647	0.503498	0.0239252	0.678218	5.46667	8.04308	6.75487	1.8218	0.196071	8.52821	
14	6	12	4	10	5.65685	18	-0.246298	-0.393942	-0.32012	0.1044	4.0381	1.36308	2.70059	1.89152	0.25544	3.45897	
24	36	8	20	30	8.48528	44	-0.980259	-1.20927	-1.09476	0.161935	5.6381	6.39692	6.01751	0.536572	0.0432176	6.30513	
17	3	17	3	10	9.89949	20	0.33142	0.821107	0.576263	0.346261	5.65714	1.04923	3.35319	3.25829	0.57854	6.99744	
537	62	489	14	299.5	335.876	551	2.41464	0.324648	1.36964	1.47784	254.79	17.6154	136.203	167.708	0.334325	184.379	
42	48	8	14	45	4.24264	56	1.06504	1.41089	1.23797	0.244547	16.1333	17.2308	16.6821	0.776004	-0.0154946	16.441	
45	51	20	26	48	4.24264	71	1.19488	1.01144	1.10316	0.129711	17.6952	16.8985	17.2968	0.563406	0.0241309	17.7103	
391	58	358	25	224.5	235.467	416	-2.37917	1.57306	-0.403058	2.79465	55.8571	21.4154	38.6363	24.354	0.904903	359.567	
20	27	9	16	23.5	4.94975	36	-0.760075	-0.694214	-0.727144	0.0465702	5.00952	5.74154	5.37553	0.517613	-0.0135601	5.31282	
48	45	17	14	46.5	2.12132	62	-1.72526	1.02047	-0.352397	1.94152	8.8381	14.9569	11.8975	4.32666	0.0768788	13.0487	
2	2	2	2	2	0	4	-1.49051	-0.218002	-0.854255	0.899797	0.266667	0.470769	0.368718	0.144322	0.0721155	0.402564	
5	2	3	0	3.5	2.12132	5	-0.239445	2.08307	0.921813	1.64227	1.42857	1.03385	1.23121	0.279113	-0.00867905	1.21538	
3	52	3	52	27.5	34.6482	55	-0.641021	0.0529365	-0.294042	0.490702	0.72381	13.8154	7.2696	9.25714	0.986177	657.808	
7	7	2	2	7	0	9	1.59244	-0.755687	0.418374	1.66037	3.10476	1.38154	2.24315	1.2185	0.319293	3.15641	
1	1	1	1	1	0	2	1.37595	-0.713854	0.331047	1.47771	0.514286	0.147692	0.330989	0.259221	0.351283	0.476923	
20	15	11	6	17.5	3.53553	26	-0.658599	-0.400866	-0.529732	0.182245	5.1619	3.47692	4.31941	1.19146	0.0166377	4.3641	
3	6	0	3	4.5	2.12132	6	-0.579611	1.63335	0.526869	1.5648	0.742857	2.44	1.59143	1.20006	0.138482	1.91026	
10	27	5	22	18.5	12.0208	32	0.319163	0.343376	0.331269	0.0171212	3.33333	7.73538	5.53436	3.11272	0.143066	6.62564	
1	1	0	0	1	0	1	0.23502	-0.310532	-0.0377559	0.385764	0.342857	0.212308	0.277582	0.0923124	-0.0255764	0.269231	
5	2	4	1	3.5	2.12132	6	-1.15871	0.247242	-0.455736	0.994161	1.00952	0.584615	0.79707	0.300456	0.0512818	0.830769	
155	10	151	6	82.5	102.53	161	2.33077	-1.41282	0.458974	2.64712	72.8571	1.48923	37.1732	50.4647	0.372017	52.2	
14	14	9	9	14	0	23	0.507756	-0.312686	0.0975348	0.58014	4.85714	3.33538	4.09626	1.07605	0.250158	5.36923	
233	17	222	6	125	152.735	239	0.494972	-0.0483486	0.223312	0.384186	79.6667	4.39385	42.0303	53.2259	0.202908	48.9385	
11	11	6	6	11	0	17	-1.16334	-1.34039	-1.25187	0.125189	2.3619	1.72	2.04095	0.453895	0.11066	2.27436	
269	36	250	17	152.5	164.756	286	1.42466	-0.510958	0.456853	1.36869	109.314	8.15077	58.7325	71.5334	0.279401	74.5103	
34	30	12	8	32	2.82843	42	-0.663401	0.230862	-0.21627	0.632339	8.81905	8.35077	8.58491	0.331123	-0.0334297	8.30256	
48	50	13	15	49	1.41421	63	-1.54498	-2.38339	-1.96419	0.592851	9.45714	4.93231	7.19473	3.19954	0.111095	7.94872	
190	174	25	9	182	11.3137	199	1.51057	3.14072	2.32564	1.15269	78.4	81.8308	80.1154	2.42592	0.114403	90.5769	
42	17	34	9	29.5	17.6777	51	-1.71008	-1.18241	-1.44624	0.373118	7.75238	2.96	5.35619	3.38873	0.163249	6.2	
17	17	8	8	17	0	25	-0.595873	-0.610512	-0.603193	0.0103519	4.45714	3.68308	4.07011	0.547347	0.00259794	4.06923	
17	14	9	6	15.5	2.12132	23	-0.183743	-0.42811	-0.305926	0.172794	4.99048	3.21231	4.10139	1.25736	0.025621	4.17692	
44	48	16	20	46	2.82843	64	1.01074	0.404913	0.707828	0.428386	16.7238	13.9138	15.3188	1.98694	0.213361	19.3256	
38	32	23	17	35	4.24264	55	-0.80899	0.750406	-0.0292921	1.10266	9.46667	10.0738	9.77026	0.429341	0.0204321	9.98462	
29	29	13	13	29	0	42	-1.26701	0.775094	-0.245956	1.44398	6.22857	9.19077	7.70967	2.09459	0.278174	10.8846	
20	16	8	4	18	2.82843	24	-0.100482	0.747923	0.32372	0.599913	6	5.08923	5.54462	0.644011	-0.038987	5.32821	
339	19	331	11	179	226.274	350	-2.35554	-0.879843	-1.61769	1.04347	48.9429	3.75077	26.3468	31.9556	0.224085	31.4615	
10	9	3	2	9.5	0.707107	12	-1.16596	-0.387872	-0.776914	0.550189	2.13333	2.07385	2.10359	0.0420638	-0.00499891	2.09231	
21	25	5	9	23	2.82843	30	0.835885	0.620042	0.727963	0.152624	7.77143	7.66154	7.71648	0.077704	-0.0290582	7.49744	
10	9	8	7	9.5	0.707107	17	-0.293744	-0.689725	-0.491734	0.280001	2.8381	1.85231	2.3452	0.697057	0.635935	6.18462	
3	5	1	3	4	1.41421	6	-1.685	0.0143523	-0.835326	1.20163	0.4	1.31692	0.858462	0.648363	0.179065	1.08718	
200	278	24	102	239	55.1543	302	1.58166	1.38937	1.48551	0.13597	83.5048	98.3262	90.9155	10.4803	0.116294	103.369	
13	9	7	3	11	2.82843	16	-0.447708	0.526072	0.0391822	0.688566	3.54286	2.74462	3.14374	0.564442	-0.0274242	3.05128	
311	346	28	63	328.5	24.7487	374	1.90139	1.58202	1.7417	0.225823	136.629	126.711	131.67	7.01295	0.0248515	134.846	
46	54	3	11	50	5.65685	57	-1.85932	1.68352	-0.0879	2.50517	8.01905	20.3631	14.1911	8.72855	0.136458	16.8872	
17	9	15	7	13	5.65685	24	-0.316213	-1.49047	-0.903344	0.830328	4.81905	1.26462	3.04183	2.51336	0.340138	4.3	
5	12	1	8	8.5	4.94975	13	1.68266	0.121836	0.902249	1.10367	2.30476	3.25846	2.78161	0.674367	0.168698	3.38718	
16	17	6	7	16.5	0.707107	23	-1.12493	-1.16294	-1.14394	0.0268794	3.54286	2.98462	3.26374	0.394737	-0.0278938	3.16923	
16	23	7	14	19.5	4.94975	30	-1.10938	-0.292808	-0.701093	0.577402	3.5619	5.54154	4.55172	1.39981	0.174644	5.60256	
4	2	3	1	3	1.41421	5	-0.177916	-0.218002	-0.197959	0.0283453	1.1619	0.470769	0.816337	0.488707	0.14755	0.930769	
24	18	9	3	21	4.24264	27	-0.123258	1.23973	0.558233	0.963775	7.1619	6.36615	6.76403	0.562681	-0.00639424	6.71026	
481	158	334	11	319.5	228.395	492	-0.787759	2.9408	1.07652	2.63649	121.724	72.2554	96.9896	34.9795	-0.0191872	94.5795	
45	34	23	12	39.5	7.77817	57	0.693144	1.07186	0.882502	0.267793	16.0762	11.4615	13.7689	3.26305	0.135105	15.7513	
6	15	6	15	10.5	6.36396	21	-1.76624	0.653403	-0.556417	1.71094	0.914286	4.67077	2.79253	2.65623	0.970649	112.718	
219	40	205	26	129.5	126.572	245	-1.85833	-0.332536	-1.09543	1.0789	39.0762	9.56	24.3181	20.8711	0.487942	43.0974	
29	25	10	6	27	2.82843	35	-1.37017	1.44153	0.0356803	1.98817	6.00952	9.13231	7.57092	2.20814	0.180834	9.38462	
26	29	12	15	27.5	2.12132	41	0.0715885	-0.00433301	0.0336277	0.0536846	8.13333	7.59077	7.86205	0.383651	0.0224906	8.03333	
11	14	2	5	12.5	2.12132	16	1.74464	1.34365	1.54414	0.283547	4.91429	5.10154	5.00791	0.132408	-0.0283578	4.87179	
53	33	39	19	43	14.1421	72	0.586079	-1.74058	-0.577249	1.6452	18.5143	4.61846	11.5664	9.82583	0.702061	34.0026	
23	14	15	6	18.5	6.36396	29	-0.148904	1.30325	0.577172	1.02683	6.81905	5.05846	5.93875	1.24492	0.101905	6.55897	
41	30	15	4	35.5	7.77817	45	-0.606652	1.62526	0.509306	1.5782	10.819	11.3046	11.0618	0.343348	0.0404836	11.5385	
550	618	26	94	584	48.0833	644	1.55845	1.63234	1.5954	0.0522453	228.4	228.16	228.28	0.169706	-0.0314817	221.31	
23	14	15	6	18.5	6.36396	29	-1.78729	-1.3919	-1.5896	0.279587	4.01905	2.18462	3.10183	1.29714	0.0550799	3.24103	
58	42	46	30	50	11.3137	88	0.570674	0.129155	0.349915	0.312201	20.1905	11.3815	15.786	6.22886	0.300627	21.9103	
28	24	16	12	26	2.82843	40	-0.436633	-0.811811	-0.624222	0.265291	7.71429	4.88923	6.30176	1.99762	0.0639344	6.6641	
25	26	9	10	25.5	0.707107	35	-0.130468	-0.416752	-0.27361	0.202433	7.44762	6.04	6.74381	0.995337	0.161829	7.98718	
18	9	12	3	13.5	6.36396	21	-1.55965	-1.16766	-1.36365	0.277177	3.40952	1.50154	2.45553	1.34915	-0.00340559	2.42051	
219	40	198	19	129.5	126.572	238	2.82664	0.262098	1.54437	1.81341	110.362	11.2092	60.7856	70.1115	0.52837	111.785	
22	8	22	8	15	9.89949	30	2.05339	-0.763002	0.645196	1.99149	10.1333	1.58769	5.86051	6.04268	0.482177	10.0718	
72	88	14	30	80	11.3137	102	1.83249	1.50688	1.66968	0.230245	31.4667	31.9723	31.7195	0.357542	0.0010915	31.7615	
245	245	9	9	245	0	254	3.13619	3.53068	3.33344	0.278947	128.686	121.323	125.004	5.20617	-0.0430445	119.782	
102	42	78	18	72	42.4264	120	0.609891	0.288061	0.448976	0.227568	35.7333	11.8431	23.7882	16.893	0.632883	58.6436	
0	15	0	15	7.5	10.6066	15	0	-1.83282	-0.916412	1.296	0	1.85538	0.927692	1.31196	0.817137	6.26923	
83	105	11	33	94	15.5563	116	2.7496	-0.401933	1.17383	2.22847	41.6	24.6923	33.1462	11.9555	0.384274	52.1	
27	23	17	13	25	2.82843	40	-2.20623	-1.75982	-1.98303	0.315661	3.92381	3.10769	3.51575	0.577082	0.0331416	3.62051	
32	32	6	6	32	0	38	-0.119949	1.31533	0.597689	1.01489	9.5619	11.3446	10.4533	1.26057	0.118863	11.9231	
28	27	6	5	27.5	0.707107	33	0.509135	-0.777478	-0.134171	0.909772	9.65714	5.58154	7.61934	2.88189	0.0856779	8.22051	
5	24	3	22	14.5	13.435	27	-1.03336	-0.768995	-0.901177	0.186934	1.06667	4.96308	3.01487	2.75518	0.229998	4.1359	
25	20	14	9	22.5	3.53553	34	-0.491387	0.312829	-0.0892786	0.568667	6.78095	5.69846	6.23971	0.765437	0.0581697	6.6	
52	48	13	9	50	2.82843	61	-0.38818	-0.071944	-0.230062	0.223612	14.5524	12.3415	13.447	1.5633	0.0685756	14.3821	
5	8	0	3	6.5	2.12132	8	2.26765	-0.767617	0.750017	2.14626	2.57143	1.58462	2.07802	0.697782	0.0958255	2.26923	
4	51	4	51	27.5	33.234	55	-0.922471	-0.481414	-0.701942	0.311874	0.87619	11.6831	6.27963	7.64162	0.989123	716.097	
33	29	13	9	31	2.82843	42	-0.38758	0.211508	-0.0880356	0.423619	9.21905	8.03385	8.62645	0.838064	0.0754859	9.3	
123	8	118	3	65.5	81.3173	126	-0.272294	0.16451	-0.0538918	0.308867	35.4857	2.20615	18.8459	23.5322	0.167786	21.2179	
26	41	4	19	33.5	10.6066	45	1.11533	-0.217752	0.448787	0.942628	10.1333	10.1262	10.1297	0.00507666	-0.0290622	9.84359	
34	31	17	14	32.5	2.12132	48	-0.0923476	-0.241244	-0.166796	0.105285	10.2286	7.59692	8.91275	1.86086	0.127289	10.1205	
