S_1	S_2	prS_1	prS_2	mean_S	sd_S	tot_S	D_1	D_2	mean_D	sd_D	Pi_1	Pi_2	mean_Pi	sd_Pi	FST_2_1	PI_2_1	
4	241	4	241	122.5	167.584	245	0.268817	1.99781	1.13332	1.22259	1.33333	94.9538	48.1436	66.1997	0.680998	180.459	
15	19	15	19	17	2.82843	34	-1.38779	0.599035	-0.394375	1.4049	3.00952	5.81538	4.41245	1.98404	0.981469	259.11	
18	8	18	8	13	7.07107	26	-0.98681	0.538284	-0.224263	1.0784	4.19048	2.45538	3.32293	1.2269	0.954987	68.6051	
20	24	20	24	22	2.82843	44	-0.176589	-0.274823	-0.225706	0.0694618	5.88571	5.81538	5.85055	0.0497306	0.955564	131.449	
9	27	8	26	18	12.7279	35	-0.730634	0.431443	-0.149596	0.821713	2.22857	7.90462	5.06659	4.01357	0.987643	474.095	
11	1	11	1	6	7.07107	12	-0.425497	-1.15559	-0.790542	0.516252	3.00952	0.0769231	1.54322	2.07366	0.978578	53.1051	
18	9	18	9	13.5	6.36396	27	0.158864	0.899196	0.52903	0.523494	5.75238	3.01846	4.38542	1.93317	0.9568	92.9359	
40	32	40	32	36	5.65685	72	0.853583	-0.0320032	0.41079	0.626204	14.7619	8.31385	11.5379	4.55947	0.981755	583.374	
495	22	482	9	258.5	334.462	504	3.23315	-0.515046	1.35905	2.65038	262.905	4.94462	133.925	182.405	0.749814	422.541	
0	6	0	6	3	4.24264	6	0	-1.15273	-0.576364	0.815102	0	0.96	0.48	0.678823	0.993549	95.2692	
16	19	16	19	17.5	2.12132	35	-0.938315	-0.251705	-0.59501	0.485506	3.77143	4.62769	4.19956	0.60547	0.979316	208.759	
19	61	18	60	40	29.6985	79	-2.01814	-2.36511	-2.19163	0.24535	2.95238	6.17538	4.56388	2.27901	0.889288	44.9205	
60	17	58	15	38.5	30.4056	75	2.08424	-0.0605166	1.01186	1.51657	27.3333	4.37846	15.8559	16.2315	0.978787	597.749	
26	48	23	45	37	15.5563	71	-0.405548	1.01242	0.303434	1.00265	7.21905	15.9169	11.568	6.15033	0.963758	351.933	
17	19	17	19	18	1.41421	36	0.87602	0.788579	0.832299	0.0618303	6.3619	6.08	6.22095	0.199337	0.973316	231.679	
23	26	23	26	24.5	2.12132	49	0.218899	1.30739	0.763142	0.769677	7.44762	9.24	8.34381	1.2674	0.924582	113.759	
8	20	8	20	14	8.48528	28	-0.432451	0.274943	-0.078754	0.500203	2.17143	5.64308	3.90725	2.45483	0.854648	29.8103	
18	18	18	18	18	0	36	0.591985	-0.384053	0.103966	0.690163	6.34286	4.20615	5.27451	1.51088	0.968693	159.121	
2	4	2	4	3	1.41421	6	-1.49051	0.582876	-0.453816	1.4661	0.266667	1.27692	0.771795	0.714359	0.986966	70.0179	
31	45	31	45	38	9.89949	76	-1.38587	0.455863	-0.465004	1.3023	6.4	13.2062	9.80308	4.81268	0.908078	116.226	
13	31	11	29	22	12.7279	42	1.05095	0.632276	0.841614	0.296049	5.06667	9.50462	7.28564	3.1381	0.956931	183.133	
49	280	34	265	164.5	163.342	314	-0.473972	1.88336	0.704692	1.66688	13.4095	108.154	60.7817	66.9944	0.667713	211.138	
7	22	6	21	14.5	10.6066	28	-1.4027	-0.329659	-0.866178	0.758751	1.31429	5.24	3.27714	2.7759	0.984612	248.454	
2	6	2	6	4	2.82843	8	0.220643	-1.1759	-0.477627	0.987503	0.666667	0.947692	0.807179	0.198715	0.994609	157.044	
33	19	33	19	26	9.89949	52	0.00142273	-1.15093	-0.574756	0.814839	10.1524	3.37231	6.76234	4.79424	0.963769	161.113	
1	22	1	22	11.5	14.8492	23	1.37595	1.82545	1.6007	0.317849	0.514286	8.67385	4.59407	5.76968	0.985498	395.1	
19	21	18	20	20	1.41421	39	-2.08462	0.355421	-0.8646	1.72537	2.85714	6.04615	4.45165	2.25497	0.932906	72.6487	
16	247	10	241	131.5	163.342	257	-0.362923	-1.39269	-0.877804	0.728152	4.47619	42.0154	23.2458	26.5442	0.947138	535.144	
24	15	24	15	19.5	6.36396	39	1.29079	-0.47423	0.408281	1.24806	9.67619	3.39385	6.53502	4.44229	0.858146	40.6179	
24	3	24	3	13.5	14.8492	27	0.551629	1.68549	1.11856	0.801761	8.3619	1.32615	4.84403	4.97503	0.978836	182.89	
16	19	16	19	17.5	2.12132	35	0.943374	-0.189994	0.37669	0.801412	6.07619	4.71385	5.39502	0.963323	0.889917	47.4359	
2	2	2	2	2	0	4	-0.594191	-0.0168154	-0.305503	0.408266	0.47619	0.52	0.498095	0.030978	0.943988	8.99744	
7	14	7	14	10.5	4.94975	21	0.445364	0.362543	0.403953	0.0585629	2.41905	4.05538	3.23722	1.15706	0.988931	313.097	
30	25	30	25	27.5	3.53553	55	1.20437	-0.167075	0.518645	0.969755	11.8667	6.25231	9.05949	3.96995	0.942653	144.879	
19	17	18	16	18	1.41421	35	-1.53945	1.63571	0.0481296	2.24518	3.6381	6.52308	5.08059	2.03999	0.984325	349.71	
224	18	219	13	121	145.664	237	0.990651	-0.527463	0.231594	1.07347	84.3048	4.01538	44.1601	56.7732	0.312623	57.9333	
4	28	4	28	16	16.9706	32	-0.525375	-0.795429	-0.660402	0.190957	1.02857	5.75692	3.39275	3.34345	0.991125	456.813	
26	16	26	16	21	7.07107	42	-1.2306	0.527116	-0.351741	1.24289	5.6381	4.82462	5.23136	0.575217	0.949314	101.051	
34	41	33	40	37.5	4.94975	74	-0.130932	0.980936	0.425002	0.786209	10.1333	13.5292	11.8313	2.40126	0.945039	223.549	
8	21	7	20	14.5	9.19239	28	-1.40177	0.32118	-0.540297	1.21831	1.52381	5.99385	3.75883	3.16079	0.966124	129.003	
12	10	12	10	11	1.41421	22	1.11087	-0.529055	0.290908	1.1596	4.74286	2.19692	3.46989	1.80025	0.989378	293.2	
14	11	14	11	12.5	2.12132	25	-1.56151	-0.301012	-0.93126	0.891306	2.60952	2.62154	2.61553	0.00849564	0.979884	130.108	
27	23	26	22	25	2.82843	49	-0.517576	1.33371	0.408065	1.30905	7.27619	8.24	7.7581	0.681516	0.968019	246.715	
14	5	14	5	9.5	6.36396	19	-0.0534008	-1.23671	-0.645056	0.836727	4.24762	0.738462	2.49304	2.48135	0.930858	29.3436	
19	28	18	27	23.5	6.36396	46	-0.568781	0.178492	-0.195144	0.528402	5.02857	7.69231	6.36044	1.88355	0.990505	709.108	
0	37	0	37	18.5	26.163	37	0	0.126274	0.0631371	0.0892894	0	10.0215	5.01077	7.0863	0.967681	197.5	
17	172	15	170	94.5	109.602	187	0.228387	3.54748	1.88793	2.34695	5.52381	85.5354	45.5296	56.5767	0.754666	221.449	
17	39	16	38	28	15.5563	55	-0.419246	-0.906222	-0.662734	0.344344	4.68571	7.76615	6.22593	2.1782	0.982862	388.238	
25	16	25	16	20.5	6.36396	41	0.993535	-1.56541	-0.285939	1.80945	9.52381	2.31692	5.92037	5.09604	0.94788	95.0026	
2	28	2	28	15	18.3848	30	-0.10529	-0.0196985	-0.0624944	0.0605225	0.590476	7.29846	3.94447	4.74326	0.985389	333.872	
19	2	19	2	10.5	12.0208	21	-0.262953	-0.959878	-0.611416	0.4928	5.46667	0.289231	2.87795	3.661	0.980947	113.382	
13	63	12	62	38	35.3553	75	-0.391508	-1.53004	-0.960773	0.805063	3.6	9.96308	6.78154	4.49937	0.943666	135.505	
20	30	20	30	25	7.07107	50	-0.645914	-0.995051	-0.820483	0.246877	5.18095	5.75385	5.4674	0.405097	0.949071	108.867	
3	4	3	4	3.5	0.707107	7	0.157319	-0.632668	-0.237674	0.558605	0.971429	0.8	0.885714	0.121218	0.993204	126.795	
31	8	30	7	19.5	16.2635	38	0.214552	-0.315397	-0.0504221	0.374731	10.019	1.88615	5.9526	5.75082	0.973125	179.846	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	77	
5	0	5	0	2.5	3.53553	5	-0.0723056	0	-0.0361528	0.0511278	1.50476	0	0.752381	1.06403	0.988733	48.1333	
13	202	9	198	107.5	133.643	211	0.301622	2.77607	1.53885	1.7497	4.30476	90.0431	47.1739	60.6261	0.63567	151.818	
28	20	27	19	24	5.65685	47	-1.70693	0.0160533	-0.845438	1.21833	5.10476	5.26462	5.18469	0.113033	0.981394	279.854	
13	38	12	37	25.5	17.6777	50	-1.66537	0.163701	-0.750834	1.29335	2.30476	10.3908	6.34777	5.71767	0.916588	88.7487	
15	16	15	16	15.5	0.707107	31	-0.118539	0.611844	0.246653	0.516459	4.47619	4.92615	4.70117	0.318172	0.896046	45.7769	
1	0	1	0	0.5	0.707107	1	1.12241	0	0.561204	0.793662	0.47619	0	0.238095	0.336718	0.996332	46.6667	
4	22	4	22	13	12.7279	26	0.864461	1.11674	0.9906	0.178387	1.5619	7.54462	4.55326	4.23042	0.975929	223.451	
24	31	24	31	27.5	4.94975	55	-1.90153	-1.73186	-1.8167	0.119977	4	4.34154	4.17077	0.241504	0.949489	83.4821	
1	25	1	25	13	16.9706	26	1.12241	1.3556	1.239	0.164893	0.47619	8.97846	4.72733	6.01201	0.937125	93.1795	
27	20	27	20	23.5	4.94975	47	0.604998	0.312829	0.458913	0.206594	9.50476	5.69846	7.60161	2.69146	0.969653	233.282	
10	32	10	32	21	15.5563	42	-0.435184	-1.32462	-0.879902	0.628927	2.72381	5.40615	4.06498	1.8967	0.957917	105.244	
37	25	37	25	31	8.48528	62	1.236	-0.0897386	0.57313	0.937438	14.6857	6.39077	10.5382	5.86541	0.936697	149.044	
1	23	1	23	12	15.5563	24	0.23502	-1.70047	-0.732727	1.3686	0.342857	3.20615	1.77451	2.02466	0.993545	337.115	
13	24	13	24	18.5	7.77817	37	-0.878572	0.897274	0.00935103	1.25571	3.10476	7.83692	5.47084	3.34614	0.962738	164.131	
6	2	6	2	4	2.82843	8	0.00446264	-0.155131	-0.0753343	0.11285	1.84762	0.486154	1.16689	0.962701	0.995355	210.038	
18	16	18	16	17	1.41421	34	0.354467	-0.376651	-0.011092	0.516979	6.01905	3.74154	4.88029	1.61044	0.971423	159.826	
32	51	29	48	41.5	13.435	80	0.975349	-0.527213	0.224068	1.06247	12.1143	11.5231	11.8187	0.418048	0.983115	695.108	
9	20	9	20	14.5	7.77817	29	-1.22091	-0.124968	-0.672939	0.774948	1.86667	5.05846	3.46256	2.25694	0.986371	286.69	
581	23	571	13	302	394.566	594	2.5986	0.309948	1.45427	1.61832	283.029	6.54154	144.785	195.506	0.549717	269.941	
42	26	41	25	34	11.3137	67	-0.890156	-0.00229585	-0.446226	0.627812	10.2286	6.80923	8.5189	2.41784	0.940683	135.921	
2	43	2	43	22.5	28.9914	45	-1.49051	3.21658	0.863037	3.32841	0.266667	20.8215	10.5441	14.5345	0.848308	86.0179	
33	47	31	45	40	9.89949	78	0.6921	0.977859	0.83498	0.202062	11.8095	15.4769	13.6432	2.59324	0.908075	153.579	
13	19	13	19	16	4.24264	32	0.189223	-0.0202862	0.0844682	0.148145	4.19048	4.95077	4.57062	0.537608	0.980709	242.392	
7	0	7	0	3.5	4.94975	7	-0.892887	0	-0.446443	0.631366	1.61905	0	0.809524	1.14484	0.996295	157.067	
8	20	8	20	14	8.48528	28	-1.14519	0.607501	-0.268844	1.23934	1.69524	6.12923	3.91223	3.13531	0.991348	523.862	
46	11	46	11	28.5	24.7487	57	0.885855	0.940564	0.91321	0.0386851	17.0667	3.69846	10.3826	9.45275	0.949909	171.331	
9	27	9	27	18	12.7279	36	0.559566	-0.241069	0.159248	0.566135	3.18095	6.61231	4.89663	2.42633	0.951157	109.726	
4	16	4	16	10	8.48528	20	1.06301	-0.155844	0.453582	0.86186	1.6381	4.00615	2.82212	1.67447	0.509786	6.13846	
21	11	21	11	16	7.07107	32	-0.64351	0.518429	-0.0625406	0.821614	5.44762	3.33231	4.38996	1.49575	0.881204	34.7103	
0	48	0	48	24	33.9411	48	0	-0.411623	-0.205812	0.291061	0	11.2215	5.61077	7.93483	0.924947	94.4231	
21	44	19	42	32.5	16.2635	63	0.0719353	1.01832	0.545127	0.669194	6.57143	14.6215	10.5965	5.69229	0.969429	382.731	
10	12	10	12	11	1.41421	22	-0.48233	0.708341	0.113005	0.841932	2.68571	3.80615	3.24593	0.79227	0.974973	135.867	
265	11	265	11	138	179.605	276	1.42228	-1.21623	0.103022	1.86571	107.648	1.82769	54.7377	74.826	0.812085	225.267	
10	30	10	30	20	14.1421	40	-0.175877	-1.09527	-0.635575	0.650112	2.93333	5.54154	4.23744	1.84428	0.93711	72.8974	
21	29	21	29	25	5.65685	50	0.593361	-0.87819	-0.142414	1.04054	7.39048	5.79692	6.5937	1.12681	0.9464	119.026	
9	24	8	23	16.5	10.6066	32	0.32733	0.178317	0.252823	0.105368	3.00952	6.59692	4.80322	2.53667	0.978677	248.531	
25	13	25	13	19	8.48528	38	-2.18255	1.46077	-0.360889	2.57621	3.65714	4.86769	4.26242	0.855988	0.986634	331.523	
17	32	15	30	24.5	10.6066	47	-0.124867	0.561643	0.218388	0.485436	5.06667	9.64923	7.35795	3.24036	0.958982	194.559	
22	274	12	264	148	178.191	286	-0.490319	3.4983	1.50399	2.82038	5.9619	135.031	70.4963	91.2655	0.578926	194.313	
15	27	15	27	21	8.48528	42	1.13422	0.665221	0.899723	0.331636	5.92381	8.35385	7.13883	1.7183	0.909758	82.5974	
12	12	12	12	12	0	24	0.0853958	-0.125287	-0.0199458	0.148975	3.77143	3.02769	3.39956	0.525901	0.993613	515.951	
24	48	24	48	36	16.9706	72	-0.616034	1.29051	0.337236	1.34813	6.28571	16.8338	11.5598	7.45866	0.980791	677.882	
18	15	18	15	16.5	2.12132	33	0.536098	0.101814	0.318956	0.307086	6.26667	4.04615	5.15641	1.57014	0.987334	382.664	
6	19	6	19	12.5	9.19239	25	-1.44101	1.18089	-0.130059	1.85396	1.08571	6.62769	3.8567	3.91877	0.988031	386.815	
54	52	50	48	53	1.41421	102	0.465936	0.282042	0.373989	0.130033	18.4	14.6308	16.5154	2.66525	0.936491	252.156	
27	8	27	8	17.5	13.435	35	-0.776632	-2.22118	-1.49891	1.02145	6.7619	0.615385	3.68864	4.34625	0.984328	180.831	
36	31	34	29	33.5	3.53553	65	-0.338082	0.263143	-0.0374692	0.42513	10.1905	8.69846	9.44447	1.05501	0.976215	388.413	
95	17	91	13	56	55.1543	108	0.327194	-1.70807	-0.690438	1.43915	31.4	2.29538	16.8477	20.5801	0.849103	88.1333	
11	38	11	38	24.5	19.0919	49	0.399155	-0.0878041	0.155675	0.344332	3.73333	9.72615	6.72974	4.23756	0.94722	142.759	
34	33	32	31	33.5	0.707107	65	0.31665	-0.212083	0.0522837	0.37387	11.2381	8.15692	9.69751	2.17872	0.956749	214.556	
6	49	6	49	27.5	30.4056	55	-0.140084	1.00628	0.433099	0.810604	1.77143	16.2246	8.99802	10.2199	0.981163	584.062	
4	36	4	36	20	22.6274	40	1.01337	-0.604066	0.204653	1.1437	1.61905	7.91692	4.76799	4.45327	0.988972	512.077	
49	28	48	27	38.5	14.8492	76	-0.0443646	-0.00111816	-0.0227414	0.0305798	14.9143	7.33538	11.1248	5.35909	0.975242	407.138	
26	22	25	21	24	2.82843	47	-0.793222	-0.327728	-0.560475	0.329154	6.47619	5.24308	5.85963	0.871943	0.974318	221.546	
8	51	7	50	29.5	30.4056	58	0.479852	1.46238	0.971117	0.694753	2.78095	18.4738	10.6274	11.0966	0.920935	160.418	
56	32	53	29	44	16.9706	85	-1.21489	-0.929312	-1.0721	0.201935	12.381	6.29538	9.33817	4.30315	0.98318	504.941	
52	15	50	13	33.5	26.163	65	1.37822	-0.669867	0.354179	1.44822	21.1048	3.17231	12.1385	12.6802	0.978507	449.372	
1	69	1	69	35	48.0833	70	1.37595	-0.418041	0.478953	1.26854	0.514286	16.1292	8.32176	11.0414	0.982277	591.823	
3	16	3	16	9.5	9.19239	19	-1.685	1.58493	-0.0500351	2.3122	0.4	6.09231	3.24615	4.02507	0.950154	80.5077	
17	11	17	11	14	4.24264	28	0.243106	-0.261991	-0.00944234	0.357157	5.54286	2.65538	4.09912	2.04175	0.975604	151.697	
1	12	1	12	6.5	7.77817	13	0.23502	1.82863	1.03183	1.12685	0.342857	4.85231	2.59758	3.18866	0.966673	96.4538	
16	65	16	65	40.5	34.6482	81	0.0103049	2.65932	1.33481	1.87314	4.93333	28.76	16.8467	16.848	0.542886	41.1897	
22	20	22	20	21	1.41421	42	-1.70991	-0.0891864	-0.899547	1.14602	3.9619	5.11077	4.53634	0.81237	0.946258	87.2795	
19	12	19	12	15.5	4.94975	31	-1.04747	-0.276856	-0.662162	0.544904	4.34286	2.88615	3.61451	1.03004	0.981228	181.785	
8	19	8	19	13.5	7.77817	27	-0.147356	-0.242889	-0.195123	0.0675521	2.3619	4.64	3.50095	1.61086	0.994094	646.903	
12	8	12	8	10	2.82843	20	0.66851	-0.73993	-0.03571	0.995917	4.32381	1.60308	2.96344	1.92385	0.977985	117.526	
27	13	27	13	20	9.89949	40	0.202022	0.396283	0.299153	0.137363	8.70476	3.80308	6.25392	3.46601	0.946666	104.918	
4	123	3	122	63.5	84.1457	126	-0.177916	2.44821	1.13515	1.85695	1.1619	52.3138	26.7379	36.1699	0.551054	69.1513	
6	29	6	29	17.5	16.2635	35	-0.898955	1.29521	0.198128	1.55151	1.37143	10.2585	5.81495	6.28408	0.989464	669.762	
32	29	32	29	30.5	2.12132	61	-0.373339	-0.0672867	-0.220313	0.216412	8.97143	7.46154	8.21648	1.06765	0.988587	701.467	
9	45	8	44	27	25.4558	53	-0.420986	0.303052	-0.058967	0.511972	2.45714	12.7323	7.59473	7.26564	0.978942	428.164	
23	11	23	11	17	8.48528	34	0.815184	-1.03532	-0.110066	1.3085	8.46667	1.98462	5.22564	4.5835	0.968321	136.921	
8	16	8	16	12	5.65685	24	-0.118847	-0.897858	-0.508352	0.550844	2.38095	3.11692	2.74894	0.52041	0.80669	14.6641	
4	27	4	27	15.5	16.2635	31	-0.0290048	-0.53089	-0.279947	0.354886	1.21905	6.05538	3.63722	3.41981	0.986946	330.254	
471	448	213	190	459.5	16.2635	661	3.11513	-1.2561	0.929517	3.09092	246.333	80.4123	163.373	117.324	0.558986	338.39	
6	35	6	35	20.5	20.5061	41	-0.248494	0.75739	0.254448	0.711268	1.71429	11.0246	6.36945	6.5834	0.931725	111.344	
37	12	37	12	24.5	17.6777	49	0.545357	1.31791	0.931634	0.546278	12.8381	4.37538	8.60674	5.98404	0.925158	100.123	
47	28	47	28	37.5	13.435	75	0.81593	0.361199	0.588564	0.321543	17.2	8.05538	12.6277	6.46622	0.930343	163.928	
45	57	43	55	51	8.48528	100	0.554428	-0.660026	-0.0527992	0.858749	15.6286	12.3723	14.0004	2.30253	0.97711	592.003	
3	34	3	34	18.5	21.9203	37	1.87682	-0.707969	0.584426	1.82772	1.50476	7.22462	4.36469	4.04455	0.934988	78.8205	
14	18	13	17	16	2.82843	31	-0.526877	-1.05484	-0.79086	0.37333	3.73333	3.31385	3.52359	0.296622	0.973748	132.021	
11	18	11	18	14.5	4.94975	29	-0.0999767	-0.712509	-0.406243	0.433126	3.29524	3.76923	3.53223	0.335163	0.993972	596.995	
39	35	36	32	37	2.82843	71	0.0155914	-0.20995	-0.0971794	0.159482	12.0381	8.65846	10.3483	2.38976	0.970163	331.277	
7	5	7	5	6	1.41421	12	-0.128172	0.61992	0.245874	0.528981	2.07619	1.59692	1.83656	0.338893	0.986351	129.667	
2	7	2	7	4.5	3.53553	9	-0.594191	1.07217	0.238988	1.17829	0.47619	2.47692	1.47656	1.41473	0.959409	43.0744	
3	4	3	4	3.5	0.707107	7	0.894248	-0.515034	0.189607	0.996513	1.2	0.846154	1.02308	0.250207	0.963852	26.9667	
28	15	28	15	21.5	9.19239	43	-0.510811	0.234956	-0.137927	0.527337	7.5619	4.19692	5.87941	2.3794	0.971869	192.559	
29	4	29	4	16.5	17.6777	33	-0.181537	-0.467981	-0.324759	0.202546	8.53333	0.864615	4.69897	5.4226	0.93053	53.0436	
13	11	13	11	12	1.41421	24	-0.672507	0.344608	-0.163949	0.719209	3.31429	3.18154	3.24791	0.0938665	0.981726	176.723	
31	15	31	15	23	11.3137	46	1.02319	0.634382	0.828785	0.274926	11.8476	4.64923	8.24842	5.09003	0.977306	319.641	
21	36	21	36	28.5	10.6066	57	1.38156	-0.14465	0.618457	1.0792	8.62857	9.07077	8.84967	0.312681	0.96698	269.838	
52	4	52	4	28	33.9411	56	-0.721948	2.04153	0.65979	1.95407	13.3143	1.84923	7.58176	8.10702	0.929844	86.4744	
14	26	13	25	20	8.48528	39	0.279786	1.26428	0.772034	0.696144	4.60952	9.16	6.88476	3.21767	0.948382	145.236	
3	11	3	11	7	5.65685	14	-1.685	-1.78381	-1.73441	0.0698647	0.4	1.33538	0.867692	0.661417	0.990467	104.738	
30	37	29	36	33.5	4.94975	66	0.570112	0.685052	0.627582	0.081275	10.4762	11.4615	10.9689	0.696746	0.832413	66.1564	
25	31	23	29	28	4.24264	54	-0.872929	0.795708	-0.0386105	1.1799	6.07619	9.86154	7.96886	2.67665	0.970977	292.487	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	
200	696	58	554	448	350.725	754	1.557	2.74405	2.15053	0.839368	83.1619	307.683	195.422	158.76	0.596946	534.997	
175	45	168	38	110	91.9239	213	2.54177	-0.228808	1.15648	1.95909	84.7905	11.0831	47.9368	52.119	0.933473	573.646	
5	35	5	35	20	21.2132	40	-0.908004	2.00399	0.547992	2.05909	1.12381	14.0738	7.59883	9.15706	0.913108	106.831	
264	11	261	8	137.5	178.898	272	1.33938	1.2953	1.31734	0.03117	105.724	4.00615	54.865	71.9252	0.751689	176.056	
2	86	2	86	44	59.397	88	-0.268257	2.48928	1.11051	1.94987	0.552381	36.9323	18.7423	25.7245	0.905718	248.603	
23	11	22	10	17	8.48528	33	-1.34147	-1.1843	-1.26289	0.111136	4.78095	1.85538	3.31817	2.06869	0.980075	146.197	
13	27	11	25	20	9.89949	38	0.0955564	0.117604	0.10658	0.0155899	4.09524	7.30154	5.69839	2.2672	0.921491	77.9359	
6	42	6	42	24	25.4558	48	0.907881	1.56143	1.23465	0.462127	2.32381	15.5415	8.93267	9.34635	0.953495	230.49	
6	256	6	256	131	176.777	262	-1.15191	2.05769	0.452888	2.26953	1.2381	101.855	51.5467	71.1472	0.43749	104.128	
48	11	48	11	29.5	26.163	59	1.39229	-0.254896	0.568699	1.16474	19.5429	2.66154	11.1022	11.9369	0.939563	146.444	
1	1	1	1	1	0	2	-1.15945	-1.15559	-1.15752	0.00272832	0.133333	0.0769231	0.105128	0.0398881	0.998481	63.9718	
16	17	16	17	16.5	0.707107	33	0.570146	-0.749228	-0.089541	0.932939	5.61905	3.50769	4.56337	1.49295	0.971814	151.608	
17	30	16	29	23.5	9.19239	46	-1.49373	-0.310922	-0.902325	0.83637	3.29524	7.20308	5.24916	2.76326	0.991553	686.141	
7	14	7	14	10.5	4.94975	21	-1.68946	0.05667	-0.816397	1.2347	1.14286	3.72923	2.43604	1.82884	0.992265	361.774	
11	32	11	32	21.5	14.8492	43	0.16044	-0.58735	-0.213455	0.528767	3.52381	7.06462	5.29421	2.50373	0.988675	511.144	
22	30	22	30	26	5.65685	52	-0.0373294	-0.836728	-0.437029	0.56526	6.70476	6.08923	6.397	0.435246	0.975038	252.869	
12	46	12	46	29	24.0416	58	-1.0004	0.431699	-0.284352	1.01265	2.74286	13.4215	8.0822	7.55097	0.948127	183.487	
44	8	44	8	26	25.4558	52	1.21884	-0.795304	0.211766	1.42421	17.381	1.56615	9.47355	11.1828	0.946919	138.459	
18	26	18	26	22	5.65685	44	-0.204398	-0.716818	-0.460608	0.362336	5.25714	5.48308	5.37011	0.15976	0.98934	506.741	
12	34	11	33	23	15.5563	45	-0.437396	-1.066	-0.751699	0.444492	3.27619	6.37231	4.82425	2.18929	0.990765	569.262	
8	25	8	25	16.5	12.0208	33	1.10706	-0.436895	0.335083	1.09174	3.2	5.76923	4.48462	1.81672	0.907726	52.2026	
5	3	5	3	4	1.41421	8	0.220189	-0.485072	-0.132442	0.498695	1.6381	0.630769	1.13443	0.712287	0.928186	13.9462	
11	31	11	31	21	14.1421	42	0.334051	-1.14858	-0.407263	1.04838	3.67619	5.61538	4.64579	1.37122	0.975002	196.538	
16	25	16	25	20.5	6.36396	41	-1.76253	1.04625	-0.358136	1.98611	2.7619	8.42462	5.59326	4.00414	0.981011	335.885	
7	9	7	9	8	1.41421	16	0.795858	0.647652	0.721755	0.104797	2.62857	2.83385	2.73121	0.145151	0.97225	99.4385	
21	9	21	9	15	8.48528	30	1.80598	2.00599	1.90599	0.141429	9.29524	3.83077	6.563	3.86396	0.973595	220.059	
5	10	5	10	7.5	3.53553	15	0.136619	-1.05547	-0.459427	0.842936	1.6	1.77538	1.68769	0.124016	0.992142	217.892	
21	38	21	38	29.5	12.0208	59	0.0719353	0.186989	0.129462	0.0813551	6.57143	10.4523	8.51187	2.7442	0.968265	284.974	
9	12	7	10	10.5	2.12132	19	0.97243	0.276699	0.624565	0.491956	3.48571	3.40308	3.4444	0.0584334	0.955893	77.8385	
29	1	29	1	15	19.799	30	1.88175	0.0543784	0.968064	1.29215	12.9143	0.270769	6.59253	8.94032	0.922119	63.3538	
7	6	7	6	6.5	0.707107	13	0.92331	0.944069	0.93369	0.0146788	2.70476	2.07385	2.3893	0.446125	0.962132	60.8256	
4	5	4	5	4.5	0.707107	9	1.01337	1.05912	1.03625	0.0323509	1.61905	1.8	1.70952	0.127953	0.976858	74.9513	
17	2	16	1	9.5	10.6066	18	0.831863	-1.51314	-0.340639	1.65817	6.30476	0.153846	3.2293	4.34935	0.976014	99.2487	
1	35	1	35	18	24.0416	36	0.742099	0.746069	0.744084	0.00280717	0.419048	10.9969	5.70799	7.47969	0.98872	636.923	
9	40	8	39	24.5	21.9203	48	0.58537	1.7631	1.17424	0.832784	3.2	15.3723	9.28615	8.60712	0.943619	193.61	
41	4	41	4	22.5	26.163	45	-2.046	-0.0758702	-1.06093	1.39309	6.57143	1.01846	3.79495	3.92654	0.328373	5.18718	
51	31	49	29	41	14.1421	80	0.808623	-0.742813	0.0329054	1.09703	18.6286	6.50154	12.5651	8.57511	0.895702	105.61	
20	0	20	0	10	14.1421	20	1.16796	0	0.583982	0.825875	7.90476	0	3.95238	5.58951	0.865301	22.0667	
4	11	4	11	7.5	4.94975	15	-1.26993	-0.418075	-0.844002	0.602352	0.742857	2.52	1.63143	1.25663	0.992259	242.903	
26	5	26	5	15.5	14.8492	31	0.558666	-1.01045	-0.225895	1.10954	9.06667	0.843077	4.95487	5.81496	0.969445	125.246	
3	3	3	3	3	0	6	-0.0269135	1.54143	0.757257	1.10898	0.914286	1.28	1.09714	0.258599	0.989002	104.4	
20	24	20	24	22	2.82843	44	0.368843	-0.802891	-0.217024	0.828541	6.70476	4.90462	5.80469	1.2729	0.981322	297.421	
7	22	7	22	14.5	10.6066	29	0.827721	-0.856851	-0.0145653	1.19117	2.64762	4.4	3.52381	1.23912	0.97087	129.231	
33	12	33	12	22.5	14.8492	45	-0.792459	0.415088	-0.188686	0.853865	8.24762	3.53231	5.88996	3.33423	0.937117	83.6872	
2	25	2	25	13.5	16.2635	27	-0.0238069	-0.887168	-0.455487	0.610488	0.609524	4.96308	2.7863	3.07843	0.972414	122.708	
27	43	27	43	35	11.3137	70	0.864053	1.98993	1.42699	0.796118	10.019	17.1785	13.5988	5.06247	0.953221	311.379	
24	24	22	22	24	0	46	0.519492	-0.88674	-0.183624	0.994356	8.30476	4.76	6.53238	2.50653	0.982341	342.059	
50	3	50	3	26.5	33.234	53	0.985003	0.235247	0.610125	0.530157	18.8952	0.861538	9.87839	12.7518	0.943555	132.236	
